yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
196,9.6166,0.4391,3951,12,8.8817,9.1014,9.3481,9.5886,9.8808,10.177,10.3785,9.1776,10.0557,8.7385,10.4947
197,9.633,0.4337,3954,12,8.9477,9.1422,9.3609,9.5965,9.8868,10.1793,10.3845,9.1993,10.0666,8.7657,10.5003
198,9.6502,0.4312,3978,12,9.0075,9.1653,9.3682,9.6079,9.898,10.2017,10.3958,9.219,10.0813,8.7878,10.5125
199,9.6691,0.4343,4002,12,9.0513,9.181,9.3768,9.6235,9.9257,10.2308,10.4163,9.2348,10.1033,8.8006,10.5376
200,9.6893,0.4432,4030,12,9.0654,9.1939,9.385,9.6364,9.9524,10.2697,10.4748,9.2461,10.1325,8.8029,10.5757
201,9.7105,0.4557,4054,12,9.0624,9.1944,9.3939,9.6565,9.9892,10.3141,10.5291,9.2548,10.1662,8.7992,10.6219
202,9.7308,0.4702,4078,12,9.0601,9.1959,9.4013,9.6775,10.0115,10.356,10.6123,9.2606,10.2009,8.7904,10.6711
203,9.7479,0.4858,4102,12,9.0634,9.1954,9.412,9.696,10.0357,10.4011,10.6662,9.2621,10.2337,8.7763,10.7195
204,9.7605,0.5018,4126,12,9.0514,9.1886,9.4209,9.7161,10.0616,10.4285,10.7008,9.2587,10.2623,8.757,10.7641
205,9.7684,0.5157,4166,12,9.0162,9.1716,9.4176,9.7201,10.0769,10.4712,10.7347,9.2527,10.2841,8.737,10.7998
206,9.7731,0.5287,4197,12,8.9737,9.1498,9.4055,9.715,10.089,10.5058,10.7664,9.2444,10.3018,8.7157,10.8305
207,9.7786,0.542,4216,12,8.9473,9.1286,9.3979,9.7108,10.0971,10.5166,10.7801,9.2366,10.3205,8.6947,10.8625
208,9.7843,0.5532,4198,12,8.9336,9.1223,9.3925,9.7142,10.1144,10.5541,10.8027,9.2311,10.3376,8.6778,10.8908
209,9.793,0.5624,4217,12,8.9379,9.1206,9.3954,9.7272,10.1445,10.6141,10.8364,9.2305,10.3554,8.6681,10.9179
210,9.8055,0.5707,4240,12,8.9335,9.1179,9.3944,9.7398,10.1617,10.6335,10.8384,9.2348,10.3763,8.664,10.947
211,9.8204,0.5767,4247,12,8.9314,9.1141,9.3973,9.7581,10.1939,10.652,10.8419,9.2437,10.3971,8.667,10.9738
212,9.8351,0.5799,4268,12,8.9266,9.1061,9.4029,9.782,10.2278,10.6574,10.8442,9.2552,10.4151,8.6752,10.995
213,9.8515,0.5825,4268,12,8.9366,9.1118,9.4263,9.8064,10.2497,10.6593,10.8444,9.269,10.4341,8.6865,11.0166
214,9.8666,0.5818,4268,12,8.9431,9.1183,9.4503,9.8277,10.2708,10.668,10.8519,9.2848,10.4484,8.7029,11.0302
215,9.8805,0.5775,4268,12,8.9618,9.1251,9.4696,9.8575,10.2804,10.67,10.8669,9.303,10.458,8.7255,11.0355
216,9.894,0.5716,4261,12,8.9823,9.1453,9.4843,9.867,10.2843,10.6678,10.865,9.3224,10.4656,8.7508,11.0372
217,9.9087,0.5654,4237,12,9.0039,9.167,9.4984,9.8902,10.2883,10.6563,10.8483,9.3433,10.4742,8.7778,11.0396
218,9.9259,0.558,4212,12,9.0245,9.1978,9.5095,9.9187,10.2954,10.6528,10.8442,9.3679,10.4838,8.8099,11.0418
219,9.9481,0.5508,4188,12,9.0422,9.2239,9.5276,9.9496,10.3134,10.6677,10.8529,9.3973,10.4989,8.8466,11.0496
220,9.9749,0.5451,4164,12,9.0773,9.2544,9.5655,9.9812,10.3379,10.6849,10.8745,9.4297,10.52,8.8846,11.0651
221,10.0045,0.5412,4140,12,9.1195,9.2875,9.6091,10.0085,10.3546,10.6999,10.927,9.4633,10.5456,8.9221,11.0868
222,10.0344,0.539,4121,12,9.1683,9.3352,9.6595,10.0304,10.3779,10.7435,10.9876,9.4954,10.5734,8.9565,11.1123
223,10.0646,0.5396,4139,12,9.2025,9.3781,9.6956,10.0466,10.3989,10.7717,11.0194,9.525,10.6042,8.9855,11.1437
224,10.0933,0.5437,4119,12,9.2225,9.4178,9.7373,10.0593,10.4114,10.8083,11.0715,9.5495,10.637,9.0058,11.1807
225,10.1199,0.5507,4095,12,9.2482,9.4646,9.7598,10.0764,10.4411,10.8598,11.1212,9.5692,10.6706,9.0185,11.2213
226,10.1448,0.558,4071,12,9.2714,9.4855,9.7784,10.0966,10.4684,10.8973,11.1671,9.5868,10.7027,9.0288,11.2607
227,10.1686,0.5642,4045,12,9.2872,9.5064,9.7873,10.1186,10.4972,10.9448,11.2074,9.6044,10.7328,9.0403,11.297
228,10.1916,0.569,4021,12,9.3113,9.5135,9.7997,10.1399,10.5377,10.9661,11.2104,9.6226,10.7606,9.0536,11.3296
229,10.2165,0.5726,3997,12,9.333,9.5229,9.8106,10.1659,10.5645,10.9802,11.2234,9.6439,10.7891,9.0713,11.3617
230,10.2429,0.5734,3973,12,9.378,9.5359,9.8274,10.1883,10.6078,11.0147,11.2544,9.6695,10.8164,9.0961,11.3898
231,10.2704,0.5732,3956,11,9.4101,9.5559,9.8518,10.2303,10.6468,11.0554,11.2978,9.6971,10.8436,9.1239,11.4168
232,10.2974,0.5719,3955,11,9.4515,9.5837,9.8881,10.2788,10.6738,11.0847,11.3149,9.7255,10.8693,9.1537,11.4411
233,10.3228,0.5721,3956,11,9.4804,9.6163,9.9114,10.3066,10.6866,11.1054,11.3321,9.7507,10.8949,9.1786,11.4669
234,10.3432,0.5731,3956,11,9.5059,9.6427,9.9358,10.3183,10.6922,11.1212,11.3552,9.7702,10.9163,9.1971,11.4893
235,10.3592,0.5769,3956,11,9.5107,9.6583,9.9497,10.3285,10.7117,11.1433,11.3852,9.7823,10.9361,9.2055,11.513
236,10.3739,0.5865,3955,11,9.5124,9.6719,9.9562,10.336,10.7247,11.161,11.4273,9.7873,10.9604,9.2008,11.5469
237,10.3882,0.6044,3954,11,9.5106,9.6778,9.9647,10.3405,10.72,11.1843,11.5066,9.7839,10.9926,9.1795,11.5969
238,10.404,0.6267,3954,11,9.517,9.6834,9.9774,10.3449,10.7277,11.2144,11.5699,9.7773,11.0306,9.1507,11.6573
239,10.4219,0.6512,3948,11,9.5048,9.6756,9.9793,10.3477,10.7351,11.2569,11.6913,9.7707,11.0732,9.1194,11.7244
240,10.4429,0.6772,3927,11,9.4996,9.6798,9.9861,10.3556,10.7567,11.3328,11.8483,9.7657,11.1201,9.0884,11.7974
241,10.4655,0.7034,3927,11,9.4813,9.6996,10.0106,10.3732,10.7676,11.3813,11.9217,9.7621,11.1689,9.0586,11.8724
242,10.4889,0.7273,3929,11,9.4772,9.7197,10.0364,10.3873,10.79,11.4588,11.9771,9.7616,11.2161,9.0343,11.9434
243,10.5103,0.7482,3928,11,9.4684,9.7262,10.0549,10.3975,10.8174,11.544,12.0717,9.7622,11.2585,9.014,12.0067
244,10.5289,0.7671,3928,11,9.4343,9.7215,10.0616,10.4107,10.8458,11.6363,12.1681,9.7619,11.296,8.9948,12.063
245,10.5453,0.7843,3926,11,9.405,9.7212,10.0656,10.4252,10.8531,11.7207,12.2669,9.761,11.3296,8.9768,12.1139
246,10.56,0.7965,3926,11,9.4193,9.7234,10.0697,10.4252,10.8552,11.7649,12.322,9.7636,11.3565,8.9671,12.153
247,10.573,0.8028,3927,11,9.4224,9.7244,10.0713,10.4349,10.8654,11.815,12.3279,9.7702,11.3758,8.9674,12.1786
248,10.5834,0.8027,3927,11,9.4224,9.7333,10.0822,10.4648,10.887,11.8553,12.3279,9.7807,11.3861,8.9779,12.1888
249,10.5914,0.7985,3920,11,9.4247,9.7431,10.1028,10.4879,10.9025,11.8529,12.3289,9.7929,11.39,8.9944,12.1885
250,10.5958,0.7908,3920,11,9.4617,9.7685,10.1191,10.4912,10.8875,11.7899,12.3289,9.805,11.3866,9.0142,12.1774
251,10.5953,0.7785,3921,11,9.5006,9.7872,10.1208,10.4895,10.8777,11.7421,12.3288,9.8168,11.3738,9.0383,12.1524
252,10.5907,0.7602,3921,11,9.5284,9.7924,10.1208,10.4879,10.8743,11.6909,12.3193,9.8305,11.3509,9.0704,12.111
253,10.5825,0.7379,3921,11,9.5418,9.8048,10.1285,10.4895,10.8752,11.6185,12.2791,9.8446,11.3205,9.1066,12.0584
254,10.573,0.7125,3927,11,9.6012,9.8317,10.1405,10.4892,10.8714,11.4616,12.193,9.8605,11.2855,9.148,11.998
255,10.5634,0.6834,3948,11,9.6395,9.8489,10.143,10.4802,10.8599,11.3688,11.9832,9.88,11.2468,9.1966,11.9301
256,10.5554,0.6537,3932,11,9.6901,9.8518,10.1347,10.4793,10.8552,11.3449,11.7589,9.9018,11.2091,9.2481,11.8628
257,10.5521,0.6285,3895,11,9.722,9.862,10.1373,10.4789,10.844,11.3147,11.6908,9.9237,11.1806,9.2952,11.809
258,10.556,0.6097,3872,11,9.7548,9.8884,10.15,10.4823,10.831,11.2937,11.6377,9.9463,11.1657,9.3367,11.7753
259,10.5654,0.5963,3845,11,9.7869,9.9128,10.1694,10.5001,10.8232,11.2573,11.5717,9.9691,11.1617,9.3728,11.7579
260,10.5807,0.5928,3821,11,9.8164,9.9431,10.19,10.5228,10.8301,11.2479,11.5142,9.9878,11.1735,9.395,11.7663
261,10.6037,0.6061,3788,11,9.828,9.9556,10.2092,10.5406,10.8423,11.2656,11.5783,9.9976,11.2098,9.3914,11.8159
262,10.6376,0.6449,3764,11,9.8277,9.955,10.2229,10.5484,10.8662,11.3105,11.7879,9.9926,11.2825,9.3477,11.9275
263,10.6829,0.7036,3740,11,9.8228,9.9557,10.2301,10.5672,10.9066,11.4,12.0166,9.9793,11.3865,9.2756,12.0902
264,10.7397,0.7757,3723,11,9.8067,9.9533,10.2493,10.5974,10.9699,11.5694,12.3493,9.9639,11.5154,9.1882,12.2911
265,10.8087,0.8535,3697,11,9.7897,9.9465,10.2782,10.6305,11.0404,11.8682,12.8247,9.9552,11.6622,9.1018,12.5156
266,10.8852,0.9276,3668,11,9.7861,9.9471,10.3173,10.6616,11.1092,12.1182,13.1545,9.9576,11.8128,9.0299,12.7404
267,10.9646,0.9877,3639,11,9.814,9.9919,10.3743,10.6967,11.2216,12.4593,13.3813,9.977,11.9523,8.9893,12.9399
268,11.0453,1.0333,3615,11,9.8463,10.0351,10.4015,10.7358,11.425,12.6776,13.474,10.012,12.0786,8.9787,13.1119
269,11.1241,1.0675,3592,11,9.8693,10.0682,10.4398,10.7783,11.5925,12.8316,13.5489,10.0567,12.1916,8.9892,13.2591
270,11.1961,1.0934,3568,11,9.9119,10.1271,10.4747,10.8358,11.7582,12.9465,13.6287,10.1027,12.2896,9.0093,13.383
271,11.2623,1.1143,3559,10,9.9737,10.1797,10.4961,10.8824,11.8822,13.0296,13.6363,10.148,12.3766,9.0337,13.4909
272,11.3192,1.1274,3572,10,9.9994,10.1884,10.5135,10.9378,11.996,13.0565,13.6422,10.1918,12.4466,9.0643,13.574
273,11.3638,1.136,3572,10,9.9842,10.189,10.5346,11.0151,12.0383,13.1336,13.7073,10.2278,12.4998,9.0918,13.6357
274,11.4009,1.1427,3575,10,9.9452,10.1757,10.5359,11.0927,12.0822,13.1332,13.7089,10.2582,12.5436,9.1155,13.6863
275,11.4306,1.1479,3577,10,9.9456,10.1586,10.5246,11.1405,12.1296,13.1203,13.7085,10.2827,12.5784,9.1348,13.7263
276,11.4502,1.1513,3586,10,9.9621,10.1487,10.5347,11.2607,12.1884,13.1154,13.7069,10.2989,12.6015,9.1476,13.7527
277,11.4578,1.1509,3608,11,9.9594,10.1362,10.5429,11.2943,12.2149,13.1086,13.7016,10.3069,12.6087,9.156,13.7596
278,11.4571,1.149,3631,11,9.935,10.1185,10.5267,11.2885,12.2398,13.1074,13.706,10.308,12.6061,9.159,13.7551
279,11.4475,1.1481,3655,11,9.9423,10.1017,10.4751,11.2585,12.2398,13.0575,13.5996,10.2995,12.5956,9.1514,13.7437
280,11.4334,1.1482,3681,11,9.9441,10.0737,10.4395,11.2387,12.2362,13.0149,13.5474,10.2852,12.5816,9.137,13.7298
281,11.4202,1.1514,3710,11,9.9393,10.0582,10.4097,11.2174,12.223,12.9972,13.5449,10.2688,12.5717,9.1173,13.7231
282,11.411,1.1621,3740,11,9.9365,10.0494,10.4034,11.1845,12.2051,12.9944,13.5758,10.2489,12.5731,9.0867,13.7352
283,11.4057,1.18,3764,11,9.934,10.0375,10.3822,11.1551,12.2318,13.0842,13.656,10.2257,12.5858,9.0456,13.7658
284,11.4062,1.2045,3788,11,9.9231,10.0213,10.3522,11.1104,12.2324,13.1578,13.7786,10.2017,12.6107,8.9972,13.8152
285,11.4124,1.2346,3813,12,9.9018,10.0034,10.3167,11.0961,12.2446,13.2012,13.9228,10.1778,12.647,8.9432,13.8816
286,11.4197,1.2658,3855,12,9.8893,9.9848,10.2909,11.0946,12.2743,13.269,14.0789,10.1539,12.6855,8.8882,13.9512
287,11.4292,1.2978,3879,12,9.8825,9.9725,10.2788,11.0963,12.2975,13.3632,14.1272,10.1313,12.727,8.8335,14.0248
288,11.4426,1.3273,3911,12,9.8676,9.9574,10.2441,11.0946,12.3134,13.422,14.158,10.1153,12.7699,8.7881,14.0971
289,11.4566,1.3545,3953,12,9.8633,9.9532,10.2143,11.1051,12.322,13.4962,14.1847,10.1021,12.8112,8.7476,14.1657
290,11.4704,1.3803,4001,12,9.8645,9.951,10.2173,11.1422,12.3172,13.5867,14.2135,10.0901,12.8507,8.7098,14.231
291,11.4866,1.4038,4049,12,9.8585,9.946,10.2154,11.1511,12.322,13.6834,14.2406,10.0827,12.8904,8.6789,14.2942
292,11.5036,1.4237,4068,12,9.8469,9.9427,10.2064,11.2148,12.3239,13.8235,14.2659,10.0799,12.9273,8.6562,14.351
293,11.5175,1.4413,4069,12,9.8479,9.9445,10.2112,11.2651,12.3115,13.9423,14.3812,10.0762,12.9588,8.6349,14.4001
294,11.5301,1.4544,4075,12,9.8323,9.932,10.2112,11.3053,12.3037,14.0255,14.4956,10.0757,12.9845,8.6213,14.4389
295,11.5396,1.4625,4099,12,9.7968,9.9082,10.2257,11.3313,12.2972,14.0406,14.5734,10.0771,13.002,8.6146,14.4645
296,11.5433,1.466,4112,12,9.7828,9.8963,10.2453,11.3997,12.2988,14.0588,14.6258,10.0772,13.0093,8.6112,14.4754
297,11.5418,1.4649,4134,12,9.7766,9.8873,10.2585,11.4511,12.297,14.0511,14.6365,10.0769,13.0067,8.612,14.4716
298,11.5353,1.46,4158,12,9.7655,9.8804,10.2745,11.4637,12.2956,14.0325,14.6382,10.0753,12.9953,8.6153,14.4553
299,11.5224,1.4531,4182,12,9.7341,9.8679,10.3001,11.4718,12.2867,13.9692,14.6387,10.0693,12.9755,8.6162,14.4286
300,11.5061,1.4444,4205,12,9.6524,9.8498,10.3173,11.4634,12.2782,13.6769,14.6361,10.0617,12.9505,8.6173,14.3949
301,11.4887,1.436,4212,12,9.5479,9.8086,10.3119,11.4466,12.2747,13.4596,14.6355,10.0527,12.9246,8.6167,14.3606
302,11.4718,1.4304,4236,12,9.5216,9.7808,10.3023,11.4431,12.2693,13.3614,14.6185,10.0414,12.9022,8.611,14.3325
303,11.4564,1.4289,4252,12,9.4186,9.7719,10.294,11.4518,12.2596,13.2602,14.6048,10.0275,12.8853,8.5986,14.3142
304,11.4426,1.4298,4257,12,9.351,9.7251,10.2971,11.4698,12.2575,13.21,14.5837,10.0128,12.8724,8.5829,14.3022
305,11.4292,1.4322,4248,12,9.2841,9.6343,10.2823,11.4858,12.2584,13.2184,14.4989,9.997,12.8615,8.5648,14.2937
306,11.4142,1.4366,4248,12,9.2339,9.5458,10.261,11.5059,12.2526,13.1983,14.4042,9.9776,12.8508,8.541,14.2874
307,11.3974,1.4428,4255,12,9.1671,9.4802,10.2548,11.5379,12.2723,13.1928,14.3566,9.9546,12.8402,8.5117,14.283
308,11.3794,1.4482,4279,12,9.1269,9.3825,10.1858,11.5405,12.2861,13.2265,14.2843,9.9312,12.8276,8.483,14.2758
309,11.3597,1.4529,4293,12,9.1074,9.3628,10.1188,11.5592,12.2989,13.2378,14.1185,9.9068,12.8125,8.4539,14.2654
310,11.3365,1.4585,4293,12,9.0955,9.3471,10.055,11.5635,12.3256,13.2292,14.0707,9.878,12.7949,8.4195,14.2534
311,11.3117,1.4638,4302,12,9.0847,9.3123,10.0244,11.5599,12.328,13.2107,14.0229,9.8479,12.7756,8.384,14.2394
312,11.2866,1.4674,4304,12,9.0563,9.2775,9.9766,11.5545,12.3293,13.1998,13.9059,9.8191,12.754,8.3517,14.2215
313,11.2618,1.4679,4304,12,9.0293,9.2282,9.8989,11.5467,12.3122,13.1856,13.7969,9.7938,12.7297,8.3259,14.1976
314,11.2373,1.4649,4304,12,8.992,9.1829,9.8133,11.5541,12.309,13.1315,13.6851,9.7723,12.7022,8.3074,14.1672
315,11.2126,1.4571,4304,12,8.9544,9.1424,9.8125,11.54,12.2864,13.093,13.6131,9.7555,12.6698,8.2984,14.1269
316,11.1873,1.4453,4303,12,8.9201,9.1205,9.8305,11.5403,12.2565,13.0505,13.505,9.742,12.6325,8.2967,14.0778
317,11.1557,1.4291,4303,12,8.8875,9.1049,9.8515,11.4516,12.1964,13.0096,13.3571,9.7266,12.5848,8.2975,14.0139
318,11.1147,1.4118,4321,13,8.8449,9.0914,9.843,11.3998,12.1369,12.9613,13.2661,9.7028,12.5265,8.291,13.9384
319,11.0671,1.3925,4322,13,8.8133,9.0863,9.831,11.2833,12.0128,12.8499,13.2151,9.6746,12.4595,8.2822,13.852
320,11.016,1.3721,4331,13,8.7656,9.0761,9.8103,11.1748,11.9296,12.8019,13.1475,9.6439,12.3881,8.2717,13.7602
321,10.9625,1.3505,4355,13,8.7555,9.0613,9.8096,11.0963,11.8742,12.7449,13.1022,9.612,12.3129,8.2616,13.6634
322,10.9112,1.3279,4367,13,8.7486,9.0563,9.8014,11.0203,11.8288,12.6275,13.0765,9.5833,12.2391,8.2555,13.5669
323,10.8642,1.3032,4367,13,8.7075,9.0487,9.7898,10.9823,11.7964,12.5237,12.9788,9.5609,12.1674,8.2577,13.4706
324,10.8207,1.2786,4371,13,8.5611,9.0458,9.7613,10.969,11.7662,12.4414,12.8215,9.5422,12.0993,8.2636,13.3779
325,10.7779,1.2529,4383,13,8.4873,9.0455,9.7924,10.9357,11.7243,12.3311,12.7279,9.525,12.0307,8.2722,13.2836
326,10.7342,1.2275,4402,13,8.4579,9.0206,9.8033,10.8946,11.68,12.2699,12.5748,9.5067,11.9617,8.2792,13.1892
327,10.6862,1.2039,4426,13,8.4467,8.9657,9.8155,10.8566,11.6053,12.1713,12.5066,9.4823,11.89,8.2784,13.0939
328,10.6337,1.1853,4432,13,8.4122,8.8577,9.8145,10.8265,11.4913,12.1022,12.437,9.4484,11.819,8.2631,13.0043
329,10.5793,1.1701,4456,13,8.3609,8.7578,9.7739,10.7877,11.3935,11.9991,12.3469,9.4091,11.7494,8.239,12.9196
330,10.5243,1.1577,4480,13,8.3158,8.5915,9.6319,10.7381,11.3158,11.9372,12.2975,9.3666,11.6821,8.2088,12.8398
331,10.4696,1.1455,4505,13,8.2975,8.54,9.5943,10.6798,11.2568,11.9104,12.2368,9.3241,11.6151,8.1786,12.7606
332,10.42,1.1354,4529,13,8.2789,8.5197,9.558,10.6322,11.1861,11.8031,12.1363,9.2846,11.5555,8.1492,12.6909
333,10.3794,1.123,4511,13,8.2652,8.5004,9.5348,10.5987,11.0939,11.6966,11.9912,9.2564,11.5024,8.1334,12.6254
334,10.3428,1.1093,4505,13,8.2526,8.4915,9.5066,10.5673,11.0394,11.6362,11.9834,9.2335,11.452,8.1242,12.5613
335,10.3082,1.0946,4480,13,8.262,8.5272,9.496,10.534,11.0106,11.6053,11.98,9.2136,11.4028,8.1191,12.4974
336,10.274,1.0825,4427,13,8.2615,8.5569,9.4854,10.4889,10.9826,11.4932,11.9515,9.1914,11.3565,8.1089,12.439
337,10.2373,1.0698,4384,13,8.2702,8.6018,9.4449,10.4448,10.9539,11.3637,11.9187,9.1675,11.3071,8.0976,12.377
338,10.1945,1.0588,4398,13,8.2712,8.606,9.3703,10.4208,10.9208,11.2906,11.8397,9.1357,11.2533,8.0768,12.3121
339,10.1462,1.0496,4398,13,8.2712,8.606,9.2916,10.3904,10.8793,11.2624,11.6923,9.0966,11.1958,8.047,12.2454
340,10.0972,1.045,4386,13,8.2676,8.5995,9.2291,10.3579,10.8481,11.2494,11.5272,9.0522,11.1422,8.0072,12.1872
341,10.0497,1.0409,4369,13,8.2452,8.5825,9.1877,10.3103,10.8273,11.2338,11.4686,9.0089,11.0906,7.968,12.1315
342,10.0065,1.0359,4345,13,8.2218,8.5993,9.166,10.2339,10.8122,11.2221,11.4495,8.9706,11.0424,7.9346,12.0783
343,9.9681,1.0281,4326,13,8.1963,8.6131,9.1587,10.1563,10.7965,11.201,11.435,8.94,10.9962,7.912,12.0243
344,9.9317,1.0184,4242,13,8.1633,8.6883,9.1573,10.1012,10.7597,11.157,11.3947,8.9133,10.9501,7.8949,11.9685
345,9.8932,1.0069,4190,13,8.1383,8.763,9.1557,10.0241,10.7181,11.1473,11.3438,8.8863,10.9001,7.8794,11.907
346,9.8544,0.9978,4142,13,8.0817,8.7881,9.1366,9.9315,10.6795,11.0955,11.2935,8.8566,10.8522,7.8588,11.85
347,9.8145,0.993,4107,13,8.0091,8.7537,9.1026,9.831,10.6233,11.0679,11.2536,8.8215,10.8075,7.8285,11.8005
348,9.7717,0.9962,4107,13,7.9283,8.6984,9.0775,9.7513,10.5765,11.0853,11.2758,8.7754,10.7679,7.7792,11.7641
349,9.7304,1.0052,4112,13,7.8956,8.6764,9.0607,9.6749,10.5264,11.0971,11.3281,8.7251,10.7356,7.7199,11.7408
350,9.6938,1.0191,4136,13,7.7536,8.3927,9.046,9.5812,10.4699,11.0971,11.3597,8.6747,10.7129,7.6556,11.7319
351,9.6601,1.0326,4141,13,7.6894,8.2138,9.033,9.5287,10.4092,11.0955,11.4095,8.6275,10.6928,7.5949,11.7254
352,9.6273,1.0459,4148,13,7.6494,8.1024,9.0183,9.5155,10.2907,11.1012,11.4354,8.5815,10.6732,7.5356,11.719
353,9.5983,1.0557,4110,12,7.6431,8.0466,9.0059,9.5133,10.2235,11.1003,11.4419,8.5427,10.654,7.487,11.7097
354,9.5704,1.0618,4086,12,7.6422,8.0211,8.9689,9.494,10.1924,11.102,11.4508,8.5086,10.6323,7.4468,11.6941
355,9.5396,1.063,4062,12,7.6515,8.0176,8.9396,9.474,10.1599,11.1009,11.4463,8.4766,10.6026,7.4135,11.6657
356,9.5064,1.0613,4037,12,7.63,8.0128,8.8878,9.4484,10.1499,11.0466,11.4227,8.4451,10.5677,7.3838,11.629
357,9.4709,1.0571,4013,12,7.6432,7.9881,8.7958,9.4326,10.1309,10.9577,11.3588,8.4138,10.528,7.3567,11.5851
358,9.4326,1.0521,4002,12,7.6261,7.9597,8.7475,9.4105,10.1198,10.9169,11.2678,8.3805,10.4847,7.3283,11.5369
359,9.3924,1.0476,4038,15,7.5974,7.9226,8.7068,9.3667,10.0775,10.8668,11.2104,8.3448,10.4399,7.2972,11.4875
360,9.3524,1.043,4042,15,7.572,7.8961,8.6882,9.3026,10.0413,10.8202,11.2319,8.3094,10.3955,7.2663,11.4385
361,9.3101,1.0373,4041,15,7.5639,7.8448,8.6506,9.2585,10.0017,10.7349,11.2322,8.2728,10.3474,7.2355,11.3846
362,9.2656,1.0281,4035,15,7.5579,7.7978,8.6124,9.2317,9.9409,10.6882,11.2,8.2375,10.2938,7.2093,11.3219
363,9.2198,1.0132,4035,15,7.5498,7.7978,8.5413,9.1976,9.8415,10.5569,11.1495,8.2065,10.233,7.1933,11.2462
364,9.1732,0.9927,4036,15,7.549,7.7979,8.5019,9.1498,9.7608,10.4038,10.9143,8.1805,10.166,7.1878,11.1587
365,9.1276,0.9658,4037,14,7.5498,7.798,8.4741,9.0468,9.6896,10.3041,10.8279,8.1618,10.0935,7.1959,11.0593
