yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
194,4.6977,0.1503,2956,9,4.4443,4.4973,4.5926,4.7016,4.8095,4.895,4.9437,4.5473,4.848,4.397,4.9983
195,4.7024,0.1505,2934,9,4.4546,4.5054,4.5954,4.707,4.8154,4.8971,4.9447,4.5519,4.8528,4.4014,5.0033
196,4.7053,0.1502,2917,9,4.462,4.5111,4.5963,4.7115,4.8187,4.9016,4.9519,4.5551,4.8554,4.405,5.0056
197,4.7063,0.1498,2917,9,4.4686,4.515,4.596,4.707,4.8222,4.9091,4.9573,4.5565,4.8561,4.4067,5.0059
198,4.7058,0.1496,2917,9,4.4689,4.5141,4.5965,4.7044,4.818,4.9108,4.9569,4.5562,4.8554,4.4066,5.005
199,4.7049,0.1497,2917,9,4.4685,4.5122,4.5948,4.6999,4.8126,4.9068,4.9575,4.5552,4.8545,4.4055,5.0042
200,4.7042,0.1502,2917,9,4.4684,4.5127,4.5926,4.697,4.8081,4.9025,4.9592,4.554,4.8544,4.4038,5.0046
201,4.7046,0.1512,2917,9,4.4688,4.5135,4.593,4.6966,4.8076,4.9068,4.9644,4.5534,4.8559,4.4022,5.0071
202,4.7067,0.1527,2917,9,4.4721,4.515,4.5926,4.6976,4.8094,4.914,4.9758,4.554,4.8594,4.4013,5.0121
203,4.7106,0.1543,2920,9,4.4731,4.5168,4.5965,4.6986,4.8137,4.9221,4.984,4.5563,4.865,4.4019,5.0193
204,4.7157,0.1557,2920,9,4.4741,4.5215,4.6014,4.7047,4.821,4.9284,4.9866,4.56,4.8714,4.4043,5.0272
205,4.7211,0.1567,2922,9,4.4814,4.5279,4.607,4.711,4.8314,4.9393,4.9922,4.5644,4.8777,4.4077,5.0344
206,4.726,0.1571,2926,9,4.4852,4.5343,4.6123,4.7173,4.8379,4.9459,4.9969,4.5689,4.8831,4.4117,5.0402
207,4.7301,0.157,2926,9,4.4877,4.536,4.6159,4.7204,4.8425,4.9498,5.0002,4.5732,4.8871,4.4162,5.0441
208,4.7334,0.1565,2913,9,4.4892,4.5371,4.6168,4.722,4.8426,4.9496,5.0001,4.5769,4.8899,4.4204,5.0464
209,4.736,0.1556,2916,9,4.4962,4.5387,4.6193,4.724,4.8407,4.9496,5.0001,4.5805,4.8916,4.4249,5.0472
210,4.7387,0.1542,2940,9,4.5007,4.5422,4.6246,4.7261,4.8412,4.9514,5.0003,4.5845,4.893,4.4303,5.0472
211,4.7419,0.153,2957,9,4.5052,4.5493,4.6307,4.7329,4.8451,4.9513,5.0001,4.5888,4.8949,4.4358,5.0479
212,4.7453,0.1522,2957,9,4.5079,4.5554,4.6364,4.74,4.8485,4.9523,5.0001,4.5931,4.8975,4.4409,5.0496
213,4.7488,0.1512,2957,9,4.5088,4.5583,4.6404,4.7469,4.8497,4.9564,5.0003,4.5975,4.9,4.4463,5.0513
214,4.7515,0.1505,2957,9,4.508,4.5594,4.6457,4.7504,4.8531,4.9552,5.0008,4.601,4.902,4.4504,5.0526
215,4.7533,0.1499,2957,9,4.5083,4.5645,4.6514,4.7553,4.8547,4.9523,4.9954,4.6035,4.9032,4.4536,5.053
216,4.7544,0.149,2956,9,4.5047,4.5613,4.654,4.7563,4.8573,4.9511,4.9894,4.6054,4.9034,4.4563,5.0525
217,4.7548,0.1479,2956,9,4.503,4.5574,4.6569,4.7581,4.8574,4.9461,4.9839,4.6069,4.9028,4.459,5.0507
218,4.7548,0.147,2956,9,4.5015,4.557,4.657,4.7581,4.855,4.9442,4.9826,4.6077,4.9018,4.4607,5.0488
219,4.7547,0.1463,2956,9,4.5044,4.5586,4.6573,4.7575,4.8548,4.9429,4.9826,4.6084,4.901,4.4621,5.0473
220,4.7547,0.1463,2956,9,4.5046,4.5581,4.6591,4.7579,4.8555,4.9429,4.9824,4.6084,4.901,4.462,5.0473
221,4.7547,0.1473,2956,9,4.502,4.5548,4.6587,4.7594,4.8564,4.9442,4.9817,4.6075,4.902,4.4602,5.0492
222,4.7545,0.1494,2956,9,4.4979,4.5494,4.6575,4.7619,4.8578,4.9451,4.9831,4.6051,4.9039,4.4556,5.0533
223,4.7534,0.1528,2967,9,4.495,4.5427,4.6526,4.7621,4.8616,4.9511,4.9895,4.6006,4.9062,4.4478,5.059
224,4.7515,0.1569,2966,9,4.4811,4.5366,4.6463,4.7609,4.8643,4.9527,4.9939,4.5946,4.9084,4.4376,5.0653
225,4.7489,0.1611,2966,9,4.469,4.5239,4.6356,4.759,4.8667,4.9541,4.9975,4.5878,4.91,4.4267,5.0712
226,4.7461,0.1649,2966,9,4.4572,4.5147,4.628,4.7574,4.8666,4.9541,4.9988,4.5812,4.9111,4.4163,5.076
227,4.7431,0.168,2966,9,4.4536,4.5081,4.62,4.7553,4.8668,4.9543,4.999,4.5751,4.911,4.4071,5.079
228,4.7402,0.1703,2966,9,4.4531,4.5073,4.6155,4.754,4.8684,4.954,5.0002,4.5699,4.9106,4.3996,5.0809
229,4.7388,0.1719,2966,9,4.4512,4.5059,4.6085,4.7485,4.8673,4.9541,5.002,4.5669,4.9107,4.395,5.0826
230,4.7379,0.1732,2953,9,4.4496,4.5045,4.6017,4.7455,4.865,4.9567,5.008,4.5648,4.9111,4.3916,5.0843
231,4.7373,0.1747,2910,9,4.4517,4.5064,4.6061,4.7481,4.8672,4.9633,5.0156,4.5626,4.9121,4.3879,5.0868
232,4.7371,0.1766,2886,9,4.45,4.5072,4.6073,4.7476,4.8662,4.967,5.0181,4.5606,4.9137,4.384,5.0902
233,4.7368,0.1785,2862,9,4.4412,4.5037,4.6061,4.7487,4.8688,4.9695,5.0213,4.5583,4.9153,4.3798,5.0937
234,4.7349,0.1806,2838,9,4.4334,4.4963,4.6047,4.7467,4.8697,4.9712,5.0219,4.5543,4.9155,4.3738,5.0961
235,4.7322,0.1822,2814,9,4.4307,4.4926,4.599,4.7398,4.8691,4.9754,5.028,4.5501,4.9144,4.3679,5.0965
236,4.7286,0.1826,2790,9,4.4296,4.4895,4.5916,4.7285,4.8676,4.9737,5.0255,4.546,4.9113,4.3633,5.0939
237,4.7249,0.182,2766,9,4.4298,4.4897,4.5881,4.7201,4.8625,4.9719,5.0225,4.5429,4.9069,4.361,5.0889
238,4.7217,0.1799,2744,9,4.4316,4.4896,4.5864,4.7148,4.8576,4.9617,5.0165,4.5418,4.9016,4.3619,5.0814
239,4.7188,0.177,2721,9,4.436,4.4955,4.5893,4.7132,4.8516,4.9566,5.0122,4.5418,4.8958,4.3648,5.0728
240,4.7159,0.174,2697,9,4.4429,4.502,4.5925,4.712,4.8435,4.9489,5.0051,4.5419,4.8899,4.3679,5.064
241,4.713,0.1712,2673,9,4.4491,4.5079,4.5948,4.7048,4.8392,4.9417,5.0022,4.5418,4.8842,4.3706,5.0554
242,4.7095,0.1688,2649,9,4.4463,4.507,4.5919,4.6986,4.8311,4.936,4.999,4.5407,4.8783,4.3719,5.0471
243,4.7056,0.1667,2625,9,4.443,4.505,4.588,4.6925,4.8191,4.9301,4.9955,4.5389,4.8723,4.3722,5.039
244,4.7013,0.1646,2601,9,4.4466,4.5019,4.5849,4.6865,4.8113,4.9232,4.9934,4.5367,4.8659,4.372,5.0306
245,4.6973,0.162,2590,9,4.4493,4.5004,4.5833,4.6841,4.8034,4.9169,4.9828,4.5353,4.8593,4.3732,5.0213
246,4.6937,0.1587,2604,8,4.4506,4.4974,4.5791,4.6799,4.7994,4.904,4.9642,4.535,4.8524,4.3763,5.0111
247,4.6902,0.1548,2601,8,4.4545,4.4981,4.5785,4.6777,4.7978,4.8973,4.9507,4.5354,4.845,4.3806,4.9998
248,4.6864,0.1507,2596,8,4.4582,4.5005,4.5778,4.6764,4.7885,4.8868,4.9366,4.5357,4.8371,4.385,4.9878
249,4.6826,0.1467,2589,8,4.4602,4.502,4.576,4.6734,4.7847,4.8778,4.9239,4.5359,4.8293,4.3892,4.9759
250,4.678,0.1432,2589,8,4.458,4.4988,4.575,4.6721,4.7806,4.8645,4.913,4.5348,4.8212,4.3917,4.9643
251,4.6728,0.1406,2589,8,4.4517,4.4952,4.5721,4.6702,4.7747,4.8564,4.9,4.5322,4.8133,4.3916,4.9539
252,4.6667,0.1385,2589,8,4.4481,4.4907,4.5685,4.6645,4.7684,4.8477,4.8932,4.5282,4.8052,4.3897,4.9437
253,4.6607,0.1373,2589,8,4.4395,4.4844,4.5635,4.6573,4.7621,4.8389,4.8823,4.5234,4.7979,4.3861,4.9352
254,4.6553,0.1367,2589,8,4.4367,4.4803,4.5547,4.6508,4.7519,4.8326,4.8734,4.5186,4.7921,4.3819,4.9288
255,4.6509,0.1365,2589,8,4.4292,4.4745,4.5507,4.6451,4.7465,4.8287,4.8691,4.5143,4.7874,4.3778,4.9239
256,4.647,0.1366,2589,8,4.4287,4.4714,4.5473,4.6435,4.7457,4.8279,4.8683,4.5104,4.7835,4.3739,4.9201
257,4.6437,0.1368,2589,8,4.4273,4.4683,4.5454,4.6425,4.7446,4.8268,4.8665,4.5069,4.7804,4.3701,4.9172
258,4.64,0.1369,2589,8,4.4189,4.4656,4.5408,4.639,4.742,4.8242,4.8619,4.5032,4.7769,4.3663,4.9138
259,4.6354,0.1366,2589,8,4.4151,4.4625,4.5368,4.635,4.7357,4.8183,4.8568,4.4988,4.772,4.3621,4.9087
260,4.6301,0.1369,2589,8,4.4106,4.4589,4.5323,4.6281,4.7295,4.8113,4.8451,4.4933,4.767,4.3564,4.9039
261,4.6245,0.1373,2595,8,4.4026,4.4504,4.5281,4.6213,4.7208,4.8018,4.8413,4.4872,4.7618,4.3499,4.8991
262,4.6191,0.138,2598,8,4.397,4.4466,4.5254,4.6142,4.7132,4.7977,4.8413,4.4811,4.7571,4.3432,4.8951
263,4.6148,0.1391,2603,8,4.3906,4.4385,4.5216,4.6082,4.7075,4.7946,4.8414,4.4757,4.7539,4.3366,4.893
264,4.6123,0.1405,2610,8,4.3803,4.4346,4.5169,4.6043,4.7032,4.7896,4.8422,4.4718,4.7528,4.3312,4.8933
265,4.6111,0.1418,2610,8,4.3798,4.4335,4.5152,4.602,4.7043,4.7938,4.8455,4.4694,4.7529,4.3276,4.8947
266,4.6113,0.1434,2610,8,4.3823,4.4346,4.5157,4.6032,4.7072,4.797,4.8492,4.4679,4.7548,4.3245,4.8982
267,4.6121,0.1458,2610,8,4.3835,4.4347,4.5175,4.6042,4.7097,4.7995,4.8573,4.4664,4.7579,4.3206,4.9037
268,4.6124,0.1482,2610,8,4.3828,4.4337,4.5139,4.604,4.7138,4.8116,4.8683,4.4642,4.7606,4.316,4.9088
269,4.6115,0.1503,2610,8,4.3772,4.4247,4.5095,4.6029,4.7208,4.8174,4.8734,4.4612,4.7618,4.3109,4.912
270,4.6096,0.1519,2610,8,4.3641,4.4196,4.5048,4.5992,4.7189,4.8202,4.877,4.4577,4.7615,4.3058,4.9134
271,4.607,0.1527,2610,8,4.3638,4.419,4.4995,4.5949,4.7092,4.8126,4.8737,4.4542,4.7597,4.3015,4.9124
272,4.6045,0.1526,2610,8,4.3626,4.4197,4.4985,4.5912,4.7037,4.8086,4.871,4.4519,4.7571,4.2992,4.9097
273,4.6028,0.1522,2610,8,4.3621,4.42,4.4975,4.5874,4.7005,4.8043,4.8734,4.4506,4.755,4.2983,4.9073
274,4.6025,0.1525,2610,8,4.3645,4.4204,4.498,4.5872,4.7009,4.8013,4.8706,4.4501,4.755,4.2976,4.9074
275,4.6029,0.1525,2610,8,4.3645,4.4204,4.4983,4.5891,4.702,4.8042,4.8734,4.4504,4.7554,4.298,4.9078
276,4.6038,0.1522,2606,8,4.3611,4.4203,4.4987,4.5917,4.707,4.8114,4.8801,4.4516,4.756,4.2995,4.9082
277,4.605,0.152,2606,8,4.3652,4.4224,4.4992,4.5929,4.7077,4.8114,4.8742,4.453,4.757,4.3011,4.9089
278,4.6059,0.1515,2606,8,4.3656,4.4224,4.5015,4.5936,4.712,4.8084,4.867,4.4544,4.7574,4.3029,4.9089
279,4.6056,0.1502,2606,8,4.3709,4.4241,4.5036,4.5939,4.7133,4.8094,4.8655,4.4554,4.7558,4.3051,4.906
280,4.6048,0.1493,2606,8,4.3709,4.4257,4.5036,4.5923,4.7084,4.8093,4.8681,4.4555,4.7541,4.3062,4.9035
281,4.6039,0.1486,2606,8,4.3735,4.4248,4.5026,4.5906,4.7015,4.8035,4.8644,4.4553,4.7525,4.3067,4.9011
282,4.6031,0.148,2606,8,4.3715,4.4233,4.4994,4.5891,4.6976,4.8058,4.8606,4.4551,4.7511,4.3071,4.8992
283,4.6037,0.1479,2606,8,4.3697,4.4207,4.4987,4.5892,4.6979,4.8043,4.8553,4.4558,4.7516,4.3079,4.8994
284,4.6061,0.1486,2606,8,4.3714,4.4227,4.4997,4.5912,4.7016,4.8059,4.8581,4.4575,4.7546,4.3089,4.9032
285,4.6097,0.1497,2606,8,4.3763,4.4266,4.5033,4.5962,4.7119,4.8138,4.8646,4.46,4.7595,4.3102,4.9092
286,4.6145,0.1515,2606,8,4.3781,4.4299,4.5077,4.6019,4.7222,4.8209,4.8685,4.463,4.766,4.3115,4.9175
287,4.6195,0.1541,2606,8,4.3773,4.4299,4.5119,4.6087,4.7308,4.8285,4.8763,4.4654,4.7736,4.3113,4.9276
288,4.624,0.1566,2606,8,4.3796,4.4294,4.513,4.6133,4.7416,4.8353,4.8822,4.4674,4.7806,4.3108,4.9372
289,4.628,0.1593,2606,8,4.3779,4.426,4.5114,4.6181,4.7482,4.846,4.8929,4.4687,4.7873,4.3094,4.9466
290,4.6321,0.1625,2606,8,4.3769,4.4256,4.5119,4.6226,4.7532,4.8547,4.8993,4.4696,4.7946,4.3071,4.9571
291,4.6363,0.166,2610,8,4.3741,4.4242,4.5133,4.6264,4.7585,4.8592,4.9076,4.4702,4.8023,4.3042,4.9683
292,4.6397,0.1693,2610,8,4.3673,4.4202,4.5153,4.6353,4.768,4.8671,4.9151,4.4704,4.8091,4.3011,4.9784
293,4.642,0.1727,2610,8,4.3612,4.4186,4.5172,4.6431,4.7777,4.8733,4.9251,4.4694,4.8147,4.2967,4.9873
294,4.6427,0.1761,2610,8,4.3516,4.4116,4.515,4.645,4.7815,4.8756,4.9267,4.4666,4.8189,4.2905,4.995
295,4.6414,0.1789,2610,8,4.3473,4.4073,4.51,4.6449,4.7797,4.8764,4.9259,4.4625,4.8203,4.2836,4.9991
296,4.6379,0.1808,2610,8,4.335,4.393,4.503,4.6417,4.778,4.877,4.9273,4.4571,4.8187,4.2763,4.9995
297,4.6332,0.1819,2610,8,4.3294,4.39,4.4977,4.6357,4.7717,4.8764,4.9273,4.4513,4.8151,4.2694,4.997
298,4.6273,0.1821,2610,8,4.3263,4.3883,4.4932,4.6274,4.764,4.8741,4.9264,4.4453,4.8094,4.2632,4.9915
299,4.6214,0.1811,2610,8,4.3229,4.387,4.4906,4.6207,4.7557,4.8704,4.9235,4.4403,4.8025,4.2591,4.9836
300,4.6154,0.1797,2610,8,4.325,4.3854,4.4828,4.6118,4.7397,4.8627,4.9195,4.4357,4.7951,4.2561,4.9748
301,4.6098,0.1778,2610,8,4.3238,4.3854,4.4815,4.6045,4.7313,4.8552,4.9179,4.4321,4.7876,4.2543,4.9653
302,4.6046,0.1751,2610,8,4.3212,4.3838,4.4812,4.5972,4.7245,4.847,4.9167,4.4295,4.7796,4.2545,4.9547
303,4.5997,0.1719,2610,8,4.3212,4.3835,4.4812,4.5933,4.7159,4.838,4.9111,4.4278,4.7716,4.256,4.9434
304,4.5941,0.1676,2608,8,4.3219,4.3845,4.4817,4.5909,4.7017,4.8227,4.9003,4.4264,4.7617,4.2588,4.9293
305,4.5873,0.1619,2602,8,4.3216,4.3854,4.4815,4.5856,4.691,4.8096,4.8835,4.4253,4.7492,4.2634,4.9111
306,4.5791,0.1552,2602,8,4.3238,4.3851,4.4805,4.5776,4.6789,4.7815,4.8525,4.4238,4.7343,4.2686,4.8895
307,4.5703,0.1482,2602,8,4.3283,4.3854,4.4754,4.5691,4.6611,4.7492,4.8203,4.4221,4.7185,4.2739,4.8667
308,4.5623,0.141,2602,8,4.3299,4.3834,4.4715,4.5601,4.6482,4.729,4.7809,4.4213,4.7034,4.2803,4.8444
309,4.5567,0.1346,2602,8,4.3346,4.3847,4.465,4.5547,4.6381,4.717,4.7589,4.4221,4.6913,4.2874,4.8259
310,4.5541,0.1298,2602,8,4.3373,4.3872,4.4661,4.5547,4.6338,4.7091,4.7486,4.4243,4.6839,4.2944,4.8137
311,4.5542,0.1268,2602,8,4.3458,4.394,4.4715,4.5568,4.6351,4.7096,4.7493,4.4274,4.681,4.3006,4.8078
312,4.5562,0.1254,2602,8,4.3539,4.3966,4.4775,4.5599,4.6385,4.7171,4.7552,4.4308,4.6815,4.3054,4.8069
313,4.5587,0.1254,2602,8,4.353,4.3973,4.4801,4.5621,4.6423,4.7213,4.759,4.4332,4.6841,4.3078,4.8096
314,4.5604,0.1268,2602,8,4.3547,4.3984,4.4807,4.5638,4.6464,4.724,4.7643,4.4336,4.6872,4.3068,4.814
315,4.5611,0.1284,2602,8,4.3485,4.3971,4.4787,4.565,4.649,4.7269,4.7689,4.4326,4.6895,4.3042,4.818
316,4.5607,0.1302,2601,8,4.3418,4.3931,4.4733,4.5649,4.6511,4.7297,4.7718,4.4304,4.6909,4.3002,4.8211
317,4.5593,0.1322,2601,8,4.3381,4.3904,4.47,4.5649,4.6527,4.7293,4.771,4.4271,4.6915,4.2949,4.8237
318,4.5577,0.1344,2601,8,4.3316,4.3875,4.4666,4.5611,4.6537,4.7275,4.7706,4.4233,4.6921,4.2889,4.8265
319,4.5563,0.1364,2603,8,4.3266,4.3839,4.463,4.5551,4.6532,4.7305,4.7717,4.4199,4.6927,4.2835,4.8291
320,4.5555,0.1388,2609,8,4.3212,4.3802,4.4617,4.5532,4.6537,4.7346,4.7774,4.4167,4.6942,4.278,4.833
321,4.5556,0.1413,2609,8,4.3187,4.3798,4.4613,4.5521,4.6532,4.7366,4.7836,4.4143,4.6969,4.2731,4.8382
322,4.557,0.1442,2607,8,4.32,4.3801,4.4609,4.5513,4.6542,4.7414,4.7952,4.4128,4.7011,4.2687,4.8453
323,4.5588,0.147,2607,8,4.3205,4.384,4.4622,4.5498,4.6531,4.7468,4.806,4.4118,4.7058,4.2648,4.8527
324,4.5606,0.1499,2607,8,4.3199,4.3838,4.4639,4.5527,4.6553,4.7534,4.8152,4.4107,4.7106,4.2607,4.8605
325,4.562,0.1527,2607,8,4.3204,4.3837,4.4646,4.5511,4.6576,4.7575,4.8277,4.4093,4.7147,4.2566,4.8675
326,4.5629,0.1548,2607,8,4.3166,4.3785,4.4622,4.5519,4.6566,4.7597,4.834,4.4081,4.7177,4.2533,4.8725
327,4.5632,0.1563,2606,8,4.3159,4.3763,4.4601,4.5518,4.6558,4.7621,4.8388,4.407,4.7195,4.2507,4.8757
328,4.564,0.1574,2606,8,4.3159,4.377,4.4597,4.5526,4.6583,4.7586,4.8355,4.4066,4.7215,4.2492,4.8789
329,4.5653,0.1581,2606,8,4.3149,4.3759,4.4593,4.5549,4.6608,4.7592,4.8321,4.4072,4.7235,4.2491,4.8816
330,4.567,0.1587,2606,8,4.3153,4.3771,4.4614,4.5598,4.6653,4.7644,4.8432,4.4083,4.7257,4.2496,4.8845
331,4.569,0.1595,2607,8,4.3171,4.3782,4.4626,4.5611,4.6687,4.7655,4.8463,4.4095,4.7286,4.25,4.8881
332,4.5715,0.1603,2607,8,4.3176,4.378,4.4623,4.5628,4.6712,4.7702,4.8544,4.4113,4.7318,4.251,4.8921
333,4.574,0.1604,2607,8,4.3185,4.3789,4.4626,4.5652,4.6717,4.7777,4.8552,4.4136,4.7344,4.2532,4.8948
334,4.5773,0.1604,2607,8,4.3204,4.3789,4.4641,4.5707,4.6752,4.7818,4.8552,4.4169,4.7377,4.2565,4.8981
335,4.5816,0.1601,2606,8,4.3278,4.3837,4.4669,4.5766,4.6803,4.7837,4.8558,4.4215,4.7417,4.2614,4.9018
336,4.5868,0.1594,2605,8,4.3329,4.388,4.4711,4.584,4.6909,4.7893,4.8524,4.4275,4.7462,4.2681,4.9056
337,4.5921,0.1584,2607,8,4.3353,4.396,4.4787,4.5917,4.6988,4.7981,4.8557,4.4338,4.7505,4.2754,4.9089
338,4.5971,0.1574,2607,8,4.3401,4.3987,4.4864,4.6,4.7077,4.8006,4.8523,4.4397,4.7546,4.2822,4.912
339,4.6015,0.1563,2606,8,4.3426,4.3992,4.4913,4.6063,4.7122,4.8032,4.8511,4.4452,4.7578,4.2889,4.9141
340,4.6052,0.1551,2606,8,4.3432,4.4013,4.4944,4.6093,4.7149,4.8028,4.8505,4.45,4.7603,4.2949,4.9154
341,4.6082,0.1546,2606,8,4.3465,4.4085,4.498,4.6136,4.721,4.8057,4.8492,4.4536,4.7628,4.299,4.9174
342,4.611,0.154,2607,8,4.3496,4.4108,4.5025,4.6171,4.727,4.8076,4.8511,4.457,4.765,4.303,4.919
343,4.6137,0.1535,2607,8,4.3477,4.4115,4.5057,4.62,4.7322,4.8133,4.8564,4.4602,4.7672,4.3067,4.9208
344,4.6164,0.1533,2607,8,4.3543,4.4147,4.5088,4.6197,4.7348,4.8115,4.8562,4.4631,4.7697,4.3099,4.923
345,4.6194,0.1531,2607,8,4.3548,4.4174,4.5132,4.6205,4.7361,4.8136,4.8562,4.4663,4.7725,4.3132,4.9256
346,4.6222,0.1523,2607,8,4.3623,4.4216,4.5172,4.6212,4.7372,4.8196,4.8632,4.4699,4.7745,4.3176,4.9268
347,4.6249,0.1519,2606,8,4.3683,4.4346,4.5212,4.6253,4.7392,4.8236,4.8724,4.473,4.7768,4.3211,4.9287
348,4.627,0.1519,2582,8,4.3716,4.4383,4.5235,4.6281,4.7373,4.8237,4.8737,4.4751,4.7789,4.3232,4.9308
349,4.6275,0.1521,2558,8,4.3703,4.4383,4.5259,4.6311,4.7373,4.8265,4.8755,4.4754,4.7795,4.3233,4.9316
350,4.6261,0.1517,2535,8,4.3683,4.4363,4.5233,4.6299,4.7375,4.828,4.8772,4.4744,4.7778,4.3227,4.9295
351,4.6235,0.1516,2512,8,4.3625,4.4275,4.5177,4.6246,4.7318,4.8248,4.8766,4.472,4.7751,4.3204,4.9267
352,4.6202,0.1513,2511,8,4.3604,4.4261,4.5172,4.62,4.7225,4.8104,4.8645,4.469,4.7715,4.3177,4.9228
353,4.6169,0.1504,2509,8,4.3603,4.4207,4.5138,4.6165,4.7191,4.8031,4.8621,4.4665,4.7673,4.3161,4.9176
354,4.6143,0.1495,2510,8,4.3603,4.4208,4.512,4.6138,4.7168,4.7995,4.8593,4.4647,4.7638,4.3152,4.9133
355,4.612,0.1491,2510,8,4.3595,4.4201,4.5116,4.6127,4.7139,4.7957,4.8529,4.4629,4.7612,4.3138,4.9103
356,4.6102,0.1489,2505,8,4.3576,4.415,4.5118,4.6113,4.7126,4.7944,4.8567,4.4613,4.7591,4.3124,4.908
357,4.6082,0.149,2505,8,4.3541,4.4135,4.5088,4.6099,4.7082,4.7937,4.8552,4.4592,4.7572,4.3102,4.9062
358,4.6054,0.1493,2505,8,4.3517,4.411,4.5076,4.609,4.7053,4.7923,4.8498,4.4562,4.7547,4.3069,4.9039
359,4.602,0.149,2505,9,4.349,4.4056,4.5045,4.6073,4.7028,4.7915,4.8503,4.453,4.751,4.304,4.9
360,4.5986,0.1481,2505,9,4.3495,4.4036,4.4983,4.6003,4.6963,4.7845,4.8478,4.4505,4.7467,4.3024,4.8948
361,4.5961,0.1473,2505,9,4.349,4.4018,4.4955,4.5961,4.6947,4.7785,4.8369,4.4488,4.7434,4.3016,4.8907
362,4.5946,0.1462,2506,9,4.349,4.4013,4.4947,4.5945,4.6921,4.7762,4.832,4.4484,4.7408,4.3021,4.887
363,4.5941,0.1457,2530,9,4.3497,4.4029,4.4972,4.5978,4.6948,4.7782,4.8333,4.4485,4.7398,4.3028,4.8855
364,4.5946,0.1455,2554,9,4.3529,4.4065,4.4979,4.5985,4.6949,4.7797,4.8346,4.4491,4.7401,4.3036,4.8856
365,4.5957,0.1463,2578,9,4.3574,4.4072,4.4972,4.5959,4.6948,4.7839,4.8449,4.4493,4.742,4.303,4.8883
