yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
93,9.2587,1.0395,9964,31,7.9,8.2,8.5,9.1,9.8,10.7,10.9,8.2191,10.2982,7.1796,11.3377
94,9.2967,1.047,9957,31,8.0,8.2,8.6,9.1,9.8,10.7,11.0,8.2496,10.3437,7.2026,11.3907
95,9.3335,1.0527,9958,31,8.0,8.3,8.6,9.2,9.9,10.7,11.0,8.2808,10.3862,7.2281,11.4389
96,9.3685,1.0545,9946,31,8.0,8.3,8.6,9.2,9.9,10.7,11.0,8.314,10.4229,7.2595,11.4774
97,9.4031,1.0544,9896,31,8.1,8.3,8.6,9.3,10.0,10.7,11.0,8.3487,10.4575,7.2943,11.5119
98,9.4383,1.0513,9841,31,8.1,8.4,8.6,9.3,10.0,10.7,11.0,8.3869,10.4896,7.3356,11.541
99,9.4768,1.0469,9776,31,8.2,8.4,8.7,9.4,10.1,10.7,11.1,8.4299,10.5236,7.3831,11.5705
100,9.5199,1.0436,9713,31,8.3,8.4,8.7,9.4,10.1,10.8,11.1,8.4763,10.5635,7.4327,11.6071
101,9.5684,1.0434,9656,31,8.3,8.4,8.7,9.5,10.2,10.8,11.1,8.525,10.6118,7.4816,11.6551
102,9.622,1.0436,9589,31,8.3,8.4,8.8,9.6,10.2,10.8,11.1,8.5784,10.6656,7.5348,11.7093
103,9.6779,1.0446,9565,31,8.3,8.5,8.9,9.6,10.3,10.8,11.2,8.6332,10.7225,7.5886,11.7672
104,9.7339,1.0458,9524,31,8.35,8.5,8.9,9.7,10.4,10.9,11.3,8.688,10.7797,7.6422,11.8256
105,9.7915,1.0475,9468,31,8.4,8.5,9.0,9.7,10.4,10.9,11.4,8.744,10.839,7.6966,11.8864
106,9.8492,1.0467,9439,31,8.4,8.6,9.1,9.8,10.5,11.0,11.4,8.8025,10.8959,7.7558,11.9426
107,9.9038,1.044,9443,31,8.4,8.6,9.2,9.9,10.5,11.0,11.5,8.8598,10.9478,7.8158,11.9919
108,9.9602,1.0414,9409,31,8.4,8.7,9.3,9.9,10.5,11.0,11.6,8.9188,11.0016,7.8774,12.043
109,10.0207,1.0399,9354,31,8.5,8.7,9.4,10.0,10.6,11.1,11.6,8.9808,11.0606,7.9409,12.1004
110,10.0833,1.0397,9273,31,8.5,8.8,9.4,10.0,10.6,11.2,11.7,9.0436,11.123,8.0039,12.1627
111,10.1493,1.0443,9212,30,8.6,8.9,9.5,10.1,10.7,11.3,11.8,9.1051,11.1936,8.0608,12.2378
112,10.2178,1.0551,9225,30,8.6,9.0,9.6,10.1,10.8,11.4,11.9,9.1626,11.2729,8.1075,12.328
113,10.2877,1.0721,9265,30,8.6,9.0,9.6,10.2,10.9,11.5,12.0,9.2156,11.3598,8.1435,12.4319
114,10.3558,1.0929,9310,30,8.7,9.1,9.7,10.2,10.9,11.6,12.1,9.2629,11.4487,8.17,12.5415
115,10.4212,1.1162,9387,31,8.8,9.2,9.7,10.3,11.0,11.7,12.2,9.305,11.5374,8.1889,12.6536
116,10.4821,1.1378,9515,32,8.9,9.2,9.8,10.3,11.1,11.8,12.4,9.3444,11.6199,8.2066,12.7577
117,10.5409,1.1585,9614,32,8.9,9.3,9.8,10.3,11.2,11.9,12.4,9.3824,11.6993,8.2239,12.8578
118,10.5979,1.1771,9694,32,8.9,9.3,9.9,10.4,11.3,12.0,12.4,9.4208,11.775,8.2437,12.9521
119,10.6537,1.1962,9747,32,9.0,9.3,9.9,10.4,11.4,12.0,12.5,9.4574,11.8499,8.2612,13.0461
120,10.7106,1.2173,9800,32,9.0,9.4,9.9,10.5,11.5,12.1,12.5,9.4933,11.9279,8.276,13.1453
121,10.7699,1.2417,9824,32,9.0,9.4,10.0,10.6,11.5,12.2,12.6,9.5282,12.0117,8.2864,13.2534
122,10.8309,1.2667,9787,32,9.1,9.4,10.0,10.6,11.6,12.3,12.6,9.5642,12.0975,8.2975,13.3642
123,10.8914,1.2921,9783,32,9.1,9.5,10.0,10.7,11.6,12.3,12.7,9.5993,12.1835,8.3072,13.4756
124,10.9522,1.3152,9775,32,9.1,9.5,10.0,10.8,11.7,12.4,12.8,9.6369,12.2674,8.3217,13.5826
125,11.0121,1.3324,9787,32,9.165,9.5,10.1,10.9,11.8,12.4,12.8,9.6797,12.3445,8.3472,13.6769
126,11.0706,1.3429,9855,33,9.2,9.6,10.1,11.0,11.9,12.5,12.9,9.7277,12.4135,8.3849,13.7563
127,11.1289,1.3458,9887,33,9.2,9.6,10.1,11.0,12.0,12.6,13.0,9.7831,12.4747,8.4373,13.8205
128,11.1871,1.3417,9895,33,9.2,9.7,10.2,11.1,12.0,12.6,13.2,9.8454,12.5288,8.5038,13.8704
129,11.2458,1.3333,9873,33,9.3,9.7,10.2,11.1,12.1,12.7,13.3,9.9126,12.5791,8.5793,13.9124
130,11.3043,1.323,9819,33,9.4,9.8,10.3,11.2,12.2,12.7,13.3,9.9812,12.6273,8.6582,13.9504
131,11.3618,1.3107,9776,33,9.5,9.9,10.4,11.2,12.2,12.8,13.4,10.0511,12.6725,8.7405,13.9831
132,11.4169,1.2957,9722,33,9.6,10.0,10.5,11.3,12.2,12.9,13.4,10.1211,12.7126,8.8254,14.0083
133,11.4691,1.28,9648,33,9.6,10.0,10.5,11.4,12.3,12.9,13.5,10.1892,12.7491,8.9092,14.0291
134,11.5204,1.2612,9601,33,9.7,10.1,10.6,11.4,12.3,13.0,13.5,10.2592,12.7817,8.998,14.0429
135,11.5707,1.2412,9575,33,9.8,10.1,10.7,11.5,12.3,13.0,13.5,10.3295,12.8119,9.0882,14.0532
136,11.6215,1.2215,9591,33,9.9,10.2,10.7,11.5,12.4,13.1,13.5,10.3999,12.843,9.1784,14.0646
137,11.6731,1.2031,9625,33,10.0,10.2,10.8,11.6,12.4,13.2,13.6,10.47,12.8761,9.267,14.0792
138,11.724,1.185,9696,32,10.0,10.3,10.9,11.7,12.5,13.3,13.7,10.539,12.909,9.354,14.094
139,11.7712,1.1698,9769,32,10.1,10.4,10.9,11.7,12.5,13.3,13.7,10.6013,12.941,9.4315,14.1108
140,11.8154,1.1578,9815,31,10.1,10.4,10.9,11.7,12.6,13.4,13.8,10.6576,12.9733,9.4997,14.1311
141,11.8534,1.1492,9811,31,10.2,10.5,11.0,11.8,12.6,13.4,13.8,10.7042,13.0026,9.555,14.1518
142,11.8853,1.1451,9805,31,10.3,10.5,11.0,11.8,12.7,13.4,13.9,10.7402,13.0304,9.5951,14.1755
143,11.9151,1.1447,9787,31,10.3,10.6,11.0,11.8,12.7,13.4,13.9,10.7704,13.0597,9.6257,14.2044
144,11.9445,1.1441,9760,31,10.3,10.6,11.0,11.8,12.7,13.5,14.0,10.8005,13.0886,9.6564,14.2327
145,11.9755,1.1427,9759,31,10.4,10.6,11.1,11.8,12.8,13.5,14.0,10.8328,13.1181,9.6902,14.2608
146,12.0124,1.1431,9688,31,10.4,10.7,11.1,11.9,12.8,13.5,14.0,10.8694,13.1555,9.7263,14.2985
147,12.0569,1.1461,9666,31,10.5,10.7,11.1,12.0,12.9,13.6,14.1,10.9108,13.203,9.7647,14.3491
148,12.1078,1.1494,9675,31,10.5,10.7,11.2,12.0,12.9,13.6,14.1,10.9584,13.2573,9.809,14.4067
149,12.1625,1.1554,9669,31,10.5,10.8,11.2,12.1,13.0,13.7,14.2,11.0071,13.3179,9.8517,14.4733
150,12.2167,1.1617,9627,31,10.6,10.8,11.3,12.1,13.0,13.8,14.3,11.0551,13.3784,9.8934,14.54
151,12.2671,1.1644,9587,31,10.6,10.9,11.3,12.2,13.1,13.9,14.4,11.1027,13.4315,9.9383,14.5959
152,12.3128,1.1651,9532,31,10.7,10.9,11.4,12.3,13.1,13.9,14.4,11.1478,13.4779,9.9827,14.643
153,12.354,1.1643,9444,31,10.7,10.9,11.4,12.3,13.1,13.9,14.4,11.1897,13.5182,10.0255,14.6825
154,12.3935,1.163,9364,31,10.7,10.9,11.5,12.4,13.1,14.0,14.5,11.2305,13.5565,10.0675,14.7194
155,12.4316,1.1631,9340,31,10.7,10.9,11.6,12.4,13.2,14.0,14.5,11.2685,13.5948,10.1054,14.7579
156,12.4717,1.1658,9342,31,10.7,10.9,11.6,12.4,13.2,14.0,14.5,11.3059,13.6375,10.1401,14.8033
