yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
195,3.9041,0.1359,5321,15,3.6756,3.7228,3.8122,3.9093,3.9954,4.0724,4.1209,3.7682,4.0399,3.6323,4.1758
196,3.9058,0.1361,5322,15,3.6776,3.7251,3.8148,3.9108,3.999,4.0765,4.124,3.7697,4.0419,3.6336,4.178
197,3.907,0.1366,5326,15,3.6779,3.7263,3.8185,3.9108,3.9995,4.0809,4.1311,3.7704,4.0436,3.6337,4.1803
198,3.9072,0.1372,5326,15,3.6833,3.7278,3.8186,3.9109,4.0005,4.083,4.1335,3.77,4.0445,3.6328,4.1817
199,3.9064,0.1378,5326,15,3.6787,3.7272,3.8178,3.9087,4.0019,4.0844,4.1335,3.7687,4.0442,3.6309,4.182
200,3.9048,0.1382,5332,15,3.6718,3.7249,3.8153,3.9052,3.9987,4.0809,4.1283,3.7667,4.043,3.6285,4.1812
201,3.9024,0.1385,5356,15,3.671,3.7225,3.8131,3.9,3.9963,4.0813,4.1288,3.7639,4.0409,3.6254,4.1794
202,3.8998,0.139,5352,15,3.6684,3.7206,3.8093,3.8965,3.9943,4.0799,4.1274,3.7608,4.0388,3.6218,4.1778
203,3.8975,0.1396,5328,15,3.6658,3.7199,3.8038,3.8928,3.9912,4.0776,4.1247,3.7578,4.0371,3.6182,4.1767
204,3.8952,0.1398,5314,15,3.6608,3.7152,3.8022,3.8923,3.9917,4.0772,4.1248,3.7553,4.035,3.6155,4.1748
205,3.8931,0.1396,5295,15,3.653,3.7109,3.8009,3.8914,3.9898,4.0732,4.1214,3.7535,4.0327,3.6139,4.1723
206,3.8912,0.1391,5271,15,3.6525,3.7104,3.8005,3.8904,3.9854,4.0675,4.1175,3.7522,4.0303,3.6131,4.1694
207,3.8896,0.1382,5247,15,3.653,3.7104,3.7995,3.8902,3.9825,4.0634,4.1119,3.7514,4.0278,3.6132,4.166
208,3.8881,0.1372,5214,15,3.6549,3.7105,3.7986,3.8895,3.981,4.0607,4.1085,3.7509,4.0254,3.6137,4.1626
209,3.8868,0.1362,5190,15,3.6538,3.7098,3.799,3.8893,3.9801,4.0593,4.1076,3.7506,4.0229,3.6144,4.1591
210,3.8853,0.1349,5166,15,3.6563,3.7103,3.7968,3.8867,3.9788,4.0589,4.108,3.7504,4.0202,3.6154,4.1551
211,3.8837,0.1335,5142,15,3.6601,3.7131,3.7955,3.8838,3.973,4.0543,4.1011,3.7501,4.0172,3.6166,4.1507
212,3.8817,0.1319,5118,15,3.6626,3.7158,3.7942,3.8819,3.9703,4.0501,4.0935,3.7497,4.0136,3.6178,4.1455
213,3.8798,0.1304,5094,15,3.6632,3.7175,3.7941,3.8791,3.9658,4.0447,4.0892,3.7493,4.0102,3.6189,4.1406
214,3.8778,0.1292,5069,15,3.6659,3.718,3.7924,3.8762,3.9619,4.0416,4.0867,3.7486,4.0069,3.6194,4.1361
215,3.8759,0.1285,5045,15,3.6659,3.7177,3.7907,3.8752,3.9617,4.0414,4.0878,3.7474,4.0044,3.6189,4.1329
216,3.8741,0.128,5021,14,3.6639,3.7153,3.7878,3.8733,3.9593,4.0377,4.0805,3.7461,4.0021,3.6181,4.1301
217,3.8725,0.1273,5021,14,3.66,3.7125,3.7866,3.8722,3.9588,4.0366,4.0804,3.7452,3.9998,3.6179,4.1271
218,3.871,0.1262,5021,14,3.6627,3.711,3.7844,3.8692,3.9572,4.0352,4.0788,3.7448,3.9972,3.6186,4.1235
219,3.8701,0.1251,5023,14,3.6677,3.7133,3.7841,3.8677,3.9529,4.0316,4.0778,3.745,3.9952,3.6199,4.1203
220,3.8692,0.1241,5023,14,3.6703,3.7161,3.7845,3.8656,3.9519,4.0318,4.0778,3.7451,3.9933,3.621,4.1174
221,3.8684,0.1232,5023,14,3.6775,3.7188,3.7841,3.8638,3.9508,4.0314,4.0783,3.7452,3.9915,3.622,4.1147
222,3.8675,0.1228,5023,14,3.68,3.7196,3.7832,3.8612,3.949,4.0294,4.0798,3.7446,3.9903,3.6218,4.1132
223,3.8662,0.1229,5032,14,3.6803,3.7189,3.782,3.8588,3.9455,4.0266,4.0797,3.7433,3.9891,3.6204,4.1119
224,3.8647,0.1237,5030,14,3.6803,3.7173,3.7782,3.857,3.9435,4.0256,4.0802,3.741,3.9884,3.6173,4.112
225,3.863,0.1247,5030,14,3.6757,3.7142,3.7768,3.856,3.9401,4.0229,4.0785,3.7384,3.9877,3.6137,4.1124
226,3.8614,0.126,5029,14,3.6666,3.7081,3.7747,3.8549,3.9404,4.0238,4.0806,3.7355,3.9874,3.6095,4.1133
227,3.8601,0.1273,5029,14,3.6615,3.7026,3.7714,3.852,3.9397,4.0243,4.0836,3.7327,3.9874,3.6054,4.1148
228,3.8591,0.1284,5029,14,3.658,3.6999,3.7695,3.8499,3.9392,4.0249,4.0826,3.7307,3.9876,3.6023,4.116
229,3.8586,0.1291,5032,14,3.6584,3.6983,3.7679,3.8497,3.9382,4.027,4.084,3.7295,3.9877,3.6005,4.1168
230,3.8585,0.1292,5026,14,3.6595,3.6992,3.7686,3.85,3.9381,4.0256,4.0813,3.7293,3.9878,3.6001,4.117
231,3.859,0.1293,5007,14,3.6609,3.6996,3.7688,3.8507,3.9401,4.0271,4.0831,3.7297,3.9884,3.6003,4.1177
232,3.8597,0.1294,5007,14,3.6645,3.7017,3.7697,3.8503,3.9406,4.0269,4.0818,3.7304,3.9891,3.601,4.1184
233,3.8605,0.1297,5007,14,3.6625,3.7022,3.7711,3.8529,3.9416,4.0273,4.0836,3.7308,3.9902,3.6011,4.12
234,3.8612,0.1302,5007,14,3.6612,3.7003,3.7715,3.8542,3.9438,4.0289,4.0836,3.731,3.9914,3.6008,4.1217
235,3.8618,0.1307,5007,14,3.6594,3.6994,3.7725,3.8549,3.9448,4.0285,4.0839,3.7311,3.9925,3.6004,4.1232
236,3.8621,0.1311,5009,14,3.6581,3.6982,3.773,3.8563,3.9454,4.0307,4.0865,3.731,3.9932,3.6,4.1242
237,3.8619,0.1308,5009,14,3.6565,3.6965,3.7725,3.8569,3.9454,4.0307,4.0838,3.7311,3.9926,3.6003,4.1234
238,3.861,0.1303,5009,14,3.6578,3.6977,3.7726,3.8572,3.947,4.0318,4.0838,3.7307,3.9914,3.6004,4.1217
239,3.8592,0.1293,5009,14,3.6567,3.6977,3.7737,3.8558,3.9434,4.0277,4.0787,3.7299,3.9885,3.6006,4.1179
240,3.8568,0.1285,5009,14,3.6542,3.6964,3.7723,3.8534,3.9413,4.0252,4.0775,3.7284,3.9853,3.5999,4.1137
241,3.8536,0.1276,5010,14,3.6546,3.6941,3.7686,3.8485,3.9366,4.0166,4.0695,3.726,3.9812,3.5984,4.1088
242,3.8502,0.1274,5010,14,3.651,3.6917,3.7665,3.8453,3.9332,4.0133,4.0633,3.7228,3.9776,3.5954,4.105
243,3.8468,0.1274,5010,14,3.6457,3.6888,3.7632,3.8426,3.9299,4.0065,4.0561,3.7194,3.9742,3.5919,4.1016
244,3.8437,0.1278,5010,14,3.6397,3.6845,3.7615,3.8414,3.9293,4.0031,4.0529,3.7159,3.9715,3.5881,4.0993
245,3.8408,0.1283,5019,14,3.6364,3.6812,3.7591,3.8397,3.926,4.0015,4.0493,3.7125,3.9691,3.5843,4.0974
246,3.8383,0.1284,5032,14,3.6327,3.6799,3.7575,3.8382,3.9235,3.9971,4.0431,3.7099,3.9667,3.5816,4.095
247,3.8357,0.1281,5020,14,3.6261,3.6766,3.7575,3.8372,3.9212,3.9956,4.0416,3.7077,3.9638,3.5796,4.0919
248,3.8332,0.1273,5020,14,3.6223,3.6749,3.7566,3.8349,3.9173,3.9926,4.0365,3.7058,3.9605,3.5785,4.0879
249,3.8304,0.1263,5013,14,3.6197,3.6722,3.7555,3.8314,3.9139,3.9869,4.0324,3.7041,3.9566,3.5778,4.0829
250,3.8272,0.125,5013,14,3.6192,3.6708,3.7529,3.828,3.909,3.9821,4.0281,3.7022,3.9522,3.5771,4.0772
251,3.8238,0.124,5013,14,3.618,3.6696,3.7486,3.8236,3.9054,3.9764,4.0196,3.6999,3.9478,3.5759,4.0718
252,3.8208,0.1233,5013,14,3.6151,3.6656,3.7445,3.8206,3.9016,3.972,4.0139,3.6975,3.9442,3.5741,4.0675
253,3.8185,0.1228,5013,14,3.6122,3.6612,3.7417,3.8185,3.8976,3.9674,4.0095,3.6957,3.9413,3.5729,4.0641
254,3.8173,0.1225,5015,14,3.6111,3.6586,3.739,3.8174,3.8969,3.9669,4.0072,3.6948,3.9398,3.5722,4.0623
255,3.8169,0.1221,5015,14,3.6139,3.6627,3.7393,3.8167,3.8971,3.9674,4.009,3.6949,3.939,3.5728,4.0611
256,3.8176,0.1212,5005,14,3.6148,3.6649,3.741,3.8189,3.899,3.9695,4.0095,3.6963,3.9388,3.5751,4.06
257,3.8185,0.1198,5003,14,3.617,3.6669,3.742,3.8193,3.8991,3.9692,4.0076,3.6987,3.9382,3.5789,4.058
258,3.819,0.118,5000,14,3.6244,3.672,3.7449,3.8211,3.8983,3.9675,4.0055,3.701,3.937,3.583,4.0549
259,3.819,0.116,4997,14,3.6296,3.6752,3.746,3.8204,3.8972,3.9658,4.0026,3.703,3.9351,3.587,4.0511
260,3.8183,0.1143,4996,14,3.6336,3.6758,3.7457,3.8184,3.8942,3.962,4.0004,3.7041,3.9326,3.5898,4.0468
261,3.8169,0.113,4999,14,3.6325,3.6748,3.7451,3.8166,3.8933,3.961,4.0001,3.7039,3.9299,3.5909,4.0429
262,3.8149,0.1121,5011,14,3.6314,3.6718,3.7402,3.8136,3.8903,3.9586,3.9976,3.7028,3.927,3.5907,4.0391
263,3.8127,0.1117,5005,14,3.6313,3.6708,3.7379,3.8103,3.8883,3.957,3.9961,3.701,3.9243,3.5893,4.036
264,3.8101,0.1116,5012,14,3.6296,3.6699,3.735,3.8075,3.8857,3.9532,3.994,3.6986,3.9217,3.587,4.0332
265,3.8078,0.1117,5012,14,3.6294,3.6682,3.7314,3.8047,3.8834,3.954,3.9928,3.6961,3.9194,3.5844,4.0311
266,3.8054,0.1118,5012,14,3.626,3.6642,3.7297,3.8024,3.8802,3.952,3.9913,3.6936,3.9172,3.5818,4.029
267,3.8029,0.112,5012,14,3.6227,3.6627,3.7279,3.7999,3.8779,3.9513,3.9919,3.6909,3.915,3.5788,4.027
268,3.8002,0.1129,5012,14,3.6206,3.6597,3.7265,3.796,3.8755,3.951,3.9912,3.6873,3.913,3.5745,4.0259
269,3.7973,0.1138,5012,14,3.6158,3.655,3.7222,3.794,3.8724,3.948,3.9904,3.6835,3.911,3.5698,4.0248
270,3.7941,0.1148,5012,14,3.6078,3.6482,3.7163,3.7904,3.8702,3.9471,3.9905,3.6793,3.9088,3.5645,4.0236
271,3.7907,0.1159,5012,14,3.6033,3.6437,3.7113,3.7878,3.8658,3.9442,3.9889,3.6747,3.9066,3.5588,4.0226
272,3.7875,0.1172,5009,14,3.6,3.6375,3.7064,3.7835,3.8625,3.9408,3.9857,3.6702,3.9047,3.553,4.0219
273,3.785,0.1183,5012,14,3.5965,3.6331,3.7007,3.7803,3.8602,3.9378,3.9862,3.6666,3.9033,3.5483,4.0216
274,3.7831,0.1194,5015,14,3.5947,3.6299,3.6964,3.7779,3.8588,3.9371,3.988,3.6637,3.9025,3.5443,4.0219
275,3.7819,0.1206,5015,14,3.5936,3.6276,3.6941,3.7778,3.8609,3.9412,3.989,3.6613,3.9025,3.5407,4.0231
276,3.7812,0.1219,5014,14,3.5916,3.6254,3.6926,3.7776,3.8615,3.942,3.9904,3.6593,3.9031,3.5375,4.0249
277,3.781,0.1234,5014,14,3.5891,3.6243,3.6917,3.778,3.8631,3.9436,3.991,3.6576,3.9043,3.5343,4.0277
278,3.7807,0.1246,5020,14,3.5881,3.6223,3.6879,3.776,3.8643,3.9485,3.9941,3.656,3.9053,3.5314,4.0299
279,3.7805,0.1258,5020,14,3.5868,3.6215,3.6868,3.7746,3.8643,3.9527,3.9988,3.6547,3.9063,3.5289,4.0321
280,3.7803,0.1268,5020,14,3.5868,3.6204,3.6852,3.7743,3.8641,3.9524,3.9999,3.6536,3.9071,3.5268,4.0338
281,3.7805,0.1276,5020,14,3.5868,3.6204,3.6852,3.7745,3.8662,3.953,4.0009,3.6529,3.9082,3.5253,4.0358
282,3.7809,0.1282,5020,14,3.5868,3.6215,3.6848,3.774,3.8676,3.9524,3.9999,3.6527,3.909,3.5245,4.0372
283,3.7817,0.1283,5020,14,3.5846,3.6203,3.6851,3.7742,3.8701,3.9558,4.0002,3.6534,3.9101,3.5251,4.0384
284,3.7831,0.1287,5020,14,3.5846,3.621,3.6858,3.7747,3.8714,3.9563,4.0015,3.6544,3.9118,3.5257,4.0405
285,3.7851,0.1292,5020,14,3.589,3.6225,3.6893,3.7772,3.8729,3.9572,4.0036,3.656,3.9143,3.5268,4.0434
286,3.7875,0.1296,5030,14,3.59,3.6241,3.6916,3.7794,3.8758,3.9616,4.011,3.658,3.9171,3.5284,4.0467
287,3.7902,0.13,5035,14,3.5925,3.6275,3.6963,3.7831,3.8776,3.9663,4.0178,3.6602,3.9202,3.5303,4.0501
288,3.7927,0.131,5035,14,3.5907,3.6296,3.6992,3.7865,3.8816,3.9687,4.0208,3.6617,3.9237,3.5308,4.0546
289,3.7948,0.1322,5035,14,3.5901,3.6317,3.7031,3.7887,3.887,3.9698,4.0216,3.6626,3.927,3.5304,4.0592
290,3.7964,0.1334,5036,14,3.5903,3.631,3.7031,3.7883,3.8873,3.9736,4.028,3.6631,3.9298,3.5297,4.0632
291,3.798,0.1347,5039,14,3.588,3.6303,3.7032,3.7883,3.8888,3.9807,4.0346,3.6633,3.9327,3.5286,4.0673
292,3.7987,0.1361,5034,14,3.589,3.6299,3.7042,3.7899,3.8896,3.9822,4.0374,3.6626,3.9348,3.5265,4.0708
293,3.7992,0.1374,5034,14,3.5857,3.6296,3.7063,3.7927,3.8916,3.9851,4.042,3.6619,3.9366,3.5245,4.0739
294,3.7995,0.1384,5031,14,3.5823,3.6256,3.7035,3.7914,3.8911,3.9835,4.0388,3.6611,3.9379,3.5227,4.0763
295,3.7994,0.1394,5031,14,3.5799,3.6221,3.7024,3.7929,3.8928,3.9846,4.0382,3.6601,3.9388,3.5207,4.0782
296,3.7989,0.1401,5029,14,3.5766,3.6192,3.7019,3.7926,3.8938,3.9859,4.0395,3.6588,3.939,3.5188,4.0791
297,3.7987,0.1407,5015,14,3.5772,3.6178,3.7014,3.7924,3.8927,3.9868,4.0399,3.6581,3.9394,3.5174,4.08
298,3.7984,0.141,4991,14,3.5776,3.6194,3.7014,3.7907,3.8908,3.9878,4.043,3.6574,3.9393,3.5164,4.0803
299,3.7977,0.1406,4966,14,3.5783,3.6206,3.701,3.7891,3.89,3.9884,4.0438,3.6571,3.9384,3.5165,4.079
300,3.7966,0.1402,4940,14,3.58,3.6212,3.701,3.788,3.8894,3.9869,4.0464,3.6564,3.9368,3.5163,4.077
301,3.7951,0.1397,4916,14,3.5804,3.6211,3.7003,3.7873,3.8868,3.9816,4.0385,3.6553,3.9348,3.5156,4.0745
302,3.7929,0.1395,4915,14,3.5781,3.6193,3.6962,3.7846,3.8838,3.9778,4.035,3.6534,3.9324,3.514,4.0718
303,3.7901,0.1387,4913,14,3.5807,3.6185,3.6932,3.7809,3.8804,3.9767,4.0339,3.6514,3.9288,3.5127,4.0675
304,3.7872,0.1377,4911,14,3.5761,3.6156,3.6884,3.7781,3.8762,3.9757,4.0349,3.6494,3.9249,3.5117,4.0627
305,3.7843,0.1366,4908,14,3.5756,3.615,3.6875,3.7755,3.8707,3.9665,4.0286,3.6477,3.9209,3.5112,4.0575
306,3.7813,0.1349,4909,14,3.5769,3.6157,3.6864,3.7748,3.8677,3.9612,4.021,3.6463,3.9162,3.5114,4.0511
307,3.7787,0.1328,4913,14,3.5767,3.6153,3.685,3.7713,3.8635,3.954,4.0163,3.6458,3.9115,3.513,4.0443
308,3.7768,0.1312,4913,14,3.5758,3.6157,3.6837,3.7688,3.8568,3.9465,4.0071,3.6456,3.9079,3.5144,4.0391
309,3.775,0.1298,4912,14,3.5758,3.6168,3.6833,3.7668,3.8555,3.9438,4.0047,3.6452,3.9047,3.5154,4.0345
310,3.7736,0.1285,4910,14,3.5773,3.6178,3.683,3.7667,3.8532,3.9439,4.006,3.6451,3.9022,3.5166,4.0307
311,3.7727,0.1277,4893,14,3.581,3.6193,3.6823,3.7657,3.85,3.939,4.0038,3.645,3.9004,3.5173,4.0281
312,3.7718,0.1272,4883,14,3.5788,3.6179,3.6813,3.766,3.8501,3.9374,4.0009,3.6446,3.899,3.5174,4.0262
313,3.7705,0.127,4883,14,3.5767,3.6168,3.6801,3.7652,3.8498,3.9362,3.996,3.6435,3.8975,3.5165,4.0245
314,3.7694,0.1275,4888,14,3.5728,3.6136,3.6791,3.7646,3.8494,3.936,3.9936,3.6419,3.897,3.5144,4.0245
315,3.7683,0.1282,4914,14,3.568,3.611,3.6774,3.7624,3.8484,3.9358,3.9933,3.6401,3.8966,3.5119,4.0248
316,3.7674,0.1287,4914,14,3.5638,3.6079,3.6757,3.7606,3.848,3.9379,4.0001,3.6387,3.8961,3.51,4.0248
317,3.7666,0.1286,4891,14,3.5627,3.6049,3.6748,3.7606,3.8493,3.937,3.9966,3.638,3.8953,3.5093,4.0239
318,3.7662,0.1283,4886,14,3.5628,3.6056,3.6751,3.7606,3.8464,3.9322,3.9925,3.6378,3.8945,3.5095,4.0228
319,3.7657,0.1275,4883,14,3.5646,3.6073,3.6763,3.7611,3.8459,3.9306,3.9849,3.6382,3.8932,3.5107,4.0208
320,3.7656,0.1266,4883,14,3.5658,3.6074,3.6758,3.7605,3.8459,3.9314,3.9841,3.639,3.8923,3.5124,4.0189
321,3.7661,0.1259,4880,14,3.5666,3.6081,3.6767,3.759,3.845,3.9304,3.983,3.6402,3.892,3.5143,4.0179
322,3.7668,0.1257,4867,14,3.5681,3.6112,3.6783,3.7595,3.8474,3.9311,3.9828,3.6411,3.8926,3.5154,4.0183
323,3.7675,0.1255,4841,15,3.5721,3.6143,3.6803,3.761,3.8501,3.9318,3.9834,3.6419,3.893,3.5164,4.0185
324,3.7681,0.1254,4808,15,3.5729,3.6162,3.6819,3.7615,3.852,3.9344,3.985,3.6427,3.8935,3.5172,4.019
325,3.7684,0.1253,4780,15,3.5717,3.6165,3.682,3.76,3.8494,3.9318,3.983,3.6431,3.8937,3.5178,4.0189
326,3.7685,0.1252,4791,15,3.5715,3.613,3.682,3.7605,3.8497,3.931,3.9827,3.6432,3.8937,3.518,4.0189
327,3.768,0.1252,4815,15,3.5717,3.614,3.682,3.7597,3.8482,3.931,3.982,3.6429,3.8932,3.5177,4.0183
328,3.7679,0.1251,4835,15,3.573,3.6151,3.6836,3.7605,3.8487,3.9319,3.9823,3.6428,3.893,3.5177,4.0182
329,3.7676,0.1252,4854,15,3.5726,3.6145,3.6824,3.7595,3.8464,3.9307,3.9823,3.6424,3.8928,3.5172,4.018
330,3.7674,0.1254,4857,15,3.5736,3.6162,3.6827,3.7598,3.8471,3.9314,3.9837,3.642,3.8929,3.5166,4.0183
331,3.7668,0.1262,4881,15,3.5723,3.6136,3.6821,3.7593,3.8462,3.93,3.9819,3.6405,3.893,3.5143,4.0193
332,3.7662,0.1276,4905,15,3.5709,3.6126,3.6821,3.7597,3.8466,3.9308,3.9827,3.6385,3.8938,3.5109,4.0214
333,3.7655,0.1297,4912,15,3.5629,3.6066,3.6798,3.7587,3.8488,3.9329,3.9853,3.6358,3.8952,3.5062,4.0248
334,3.765,0.1321,4917,15,3.5577,3.6027,3.6765,3.7573,3.8503,3.9384,3.9906,3.6329,3.8971,3.5008,4.0292
335,3.7644,0.1346,4915,15,3.5499,3.5967,3.6755,3.7569,3.853,3.9423,4.0018,3.6298,3.899,3.4953,4.0336
336,3.7642,0.137,4916,15,3.5489,3.5937,3.6713,3.7554,3.8535,3.9467,4.0074,3.6273,3.9012,3.4903,4.0381
337,3.7645,0.139,4929,15,3.548,3.5928,3.67,3.7555,3.853,3.9473,4.0085,3.6255,3.9035,3.4865,4.0425
338,3.7648,0.1403,4955,15,3.5464,3.5906,3.6691,3.755,3.8538,3.9506,4.0113,3.6246,3.9051,3.4843,4.0454
339,3.7655,0.1412,4992,15,3.5475,3.592,3.6691,3.7566,3.8559,3.9544,4.0176,3.6243,3.9066,3.4832,4.0478
340,3.7662,0.1419,5022,15,3.5469,3.5924,3.6698,3.758,3.8561,3.9546,4.0166,3.6243,3.9081,3.4823,4.0501
341,3.767,0.1423,5030,15,3.5459,3.591,3.6706,3.7589,3.8572,3.9564,4.0165,3.6248,3.9093,3.4825,4.0515
342,3.7681,0.1423,5029,15,3.5463,3.5906,3.6706,3.7593,3.8575,3.9564,4.0171,3.6259,3.9104,3.4836,4.0526
343,3.7694,0.1422,5033,15,3.5464,3.5913,3.6711,3.7612,3.8583,3.957,4.0165,3.6272,3.9117,3.4849,4.0539
344,3.771,0.1417,5033,15,3.5499,3.5945,3.6748,3.7637,3.861,3.9615,4.0176,3.6293,3.9127,3.4877,4.0544
345,3.773,0.1408,5030,15,3.5526,3.596,3.6752,3.7648,3.8623,3.9622,4.0199,3.6322,3.9139,3.4913,4.0547
346,3.7755,0.1395,5030,15,3.5608,3.6004,3.6786,3.7665,3.8633,3.9618,4.0168,3.636,3.915,3.4965,4.0545
347,3.7779,0.1375,5029,15,3.568,3.6065,3.6817,3.7674,3.8636,3.9629,4.0215,3.6403,3.9154,3.5028,4.053
348,3.7804,0.135,5005,15,3.5766,3.6119,3.6872,3.7703,3.8648,3.9621,4.0207,3.6454,3.9154,3.5104,4.0503
349,3.7827,0.1324,4981,15,3.5813,3.6185,3.692,3.7727,3.8646,3.9599,4.0163,3.6503,3.9151,3.5179,4.0475
350,3.7849,0.1298,4962,15,3.5917,3.624,3.6948,3.7744,3.8646,3.9591,4.0116,3.6551,3.9147,3.5252,4.0446
351,3.7865,0.1274,4940,15,3.5986,3.6314,3.6982,3.7756,3.8646,3.9559,4.0093,3.6591,3.914,3.5317,4.0414
352,3.7876,0.125,4940,14,3.6004,3.634,3.701,3.7774,3.8663,3.957,4.0102,3.6626,3.9126,3.5376,4.0376
353,3.7891,0.1234,4938,14,3.6067,3.6397,3.7026,3.7756,3.8643,3.9559,4.0095,3.6657,3.9125,3.5423,4.0359
354,3.7908,0.1223,4938,14,3.6086,3.6438,3.7054,3.7769,3.8621,3.9514,4.0002,3.6685,3.9131,3.5462,4.0354
355,3.7926,0.1212,4938,14,3.6108,3.6469,3.7091,3.7808,3.8677,3.955,4.0076,3.6713,3.9138,3.5501,4.035
356,3.7942,0.1206,4932,14,3.615,3.6478,3.7106,3.7836,3.8708,3.959,4.0138,3.6736,3.9148,3.553,4.0355
357,3.7956,0.1206,4933,14,3.6177,3.6504,3.7132,3.7867,3.8721,3.9596,4.0141,3.675,3.9162,3.5544,4.0368
358,3.7961,0.1204,4933,15,3.617,3.6495,3.7128,3.7867,3.8716,3.9589,4.0143,3.6756,3.9165,3.5552,4.0369
359,3.7958,0.1202,4934,18,3.617,3.6487,3.712,3.7846,3.8687,3.9544,4.0137,3.6756,3.916,3.5555,4.0362
360,3.795,0.12,4934,18,3.616,3.6476,3.712,3.7841,3.8689,3.9543,4.0125,3.675,3.915,3.5551,4.035
361,3.7943,0.1197,4933,18,3.6154,3.6474,3.7103,3.7833,3.8678,3.953,4.0112,3.6746,3.9141,3.5548,4.0338
362,3.794,0.1196,4934,18,3.6144,3.6472,3.7099,3.7839,3.8683,3.9491,4.0066,3.6744,3.9136,3.5548,4.0331
363,3.7942,0.1194,4958,18,3.6153,3.6469,3.7103,3.7834,3.8686,3.9509,4.0076,3.6748,3.9136,3.5554,4.033
364,3.795,0.1191,4982,18,3.6153,3.6467,3.7103,3.7841,3.8708,3.9503,4.0064,3.6758,3.9141,3.5567,4.0333
365,3.7966,0.1192,5009,18,3.6172,3.6494,3.713,3.7858,3.8716,3.9517,4.0097,3.6773,3.9158,3.5581,4.035
