yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
194,5.5354,0.2237,4989,14,5.1574,5.2192,5.3723,5.5493,5.6882,5.8283,5.9002,5.3117,5.759,5.088,5.9827
195,5.5434,0.2255,4997,14,5.1657,5.2265,5.3794,5.5552,5.6986,5.8414,5.9143,5.3179,5.769,5.0923,5.9945
196,5.5514,0.2272,4998,14,5.1727,5.2352,5.3896,5.5597,5.7114,5.8552,5.9257,5.3242,5.7787,5.097,6.0059
197,5.559,0.2295,5002,14,5.1795,5.2446,5.3966,5.5617,5.722,5.8688,5.9386,5.3295,5.7884,5.1001,6.0179
198,5.5659,0.2318,5002,14,5.1848,5.2498,5.4033,5.5663,5.7309,5.8789,5.9469,5.334,5.7977,5.1022,6.0296
199,5.5722,0.2342,5003,14,5.186,5.2524,5.4094,5.5683,5.739,5.8885,5.9643,5.338,5.8064,5.1039,6.0406
200,5.5786,0.2365,5011,14,5.1897,5.2565,5.4169,5.5695,5.7444,5.9004,5.9705,5.3421,5.8151,5.1056,6.0516
201,5.5856,0.2392,5035,14,5.1923,5.2597,5.4244,5.5747,5.7523,5.9107,5.9811,5.3464,5.8247,5.1073,6.0639
202,5.5934,0.2415,5038,14,5.1917,5.2642,5.4303,5.5834,5.7634,5.9159,5.9909,5.3518,5.8349,5.1103,6.0765
203,5.6018,0.2443,5038,14,5.1913,5.2679,5.4451,5.5903,5.7761,5.9259,6.0084,5.3575,5.8461,5.1133,6.0904
204,5.6106,0.2466,5038,14,5.1937,5.2754,5.4538,5.5986,5.7875,5.9374,6.0176,5.3639,5.8572,5.1173,6.1039
205,5.6193,0.2488,5036,14,5.1947,5.2849,5.4604,5.6032,5.8036,5.9529,6.0349,5.3704,5.8681,5.1216,6.1169
206,5.6274,0.2505,5041,15,5.207,5.2909,5.4672,5.6106,5.81,5.9637,6.05,5.377,5.8779,5.1265,6.1283
207,5.6349,0.2519,5042,15,5.2116,5.2989,5.4764,5.6177,5.8207,5.9733,6.0577,5.3831,5.8868,5.1312,6.1386
208,5.6422,0.2527,5023,15,5.2187,5.305,5.4835,5.6246,5.8298,5.9842,6.0694,5.3895,5.895,5.1368,6.1477
209,5.6495,0.2535,5023,15,5.221,5.3122,5.4883,5.6317,5.8382,5.9925,6.0793,5.396,5.903,5.1425,6.1565
210,5.657,0.2541,5023,15,5.2277,5.3181,5.4951,5.6392,5.8441,6.0069,6.0909,5.4029,5.9111,5.1488,6.1652
211,5.6646,0.2546,5023,15,5.232,5.3278,5.5002,5.6476,5.8514,6.0126,6.0994,5.4101,5.9192,5.1555,6.1738
212,5.6729,0.2542,5025,15,5.2405,5.3346,5.5086,5.6569,5.8597,6.0181,6.1039,5.4187,5.9271,5.1645,6.1813
213,5.6816,0.2528,5027,15,5.2545,5.3433,5.5146,5.6655,5.8677,6.0276,6.1074,5.4288,5.9344,5.176,6.1872
214,5.6911,0.2512,5027,15,5.268,5.3523,5.5256,5.6812,5.8774,6.0305,6.1059,5.44,5.9423,5.1888,6.1935
215,5.7011,0.2493,5027,15,5.2852,5.3662,5.5336,5.6938,5.8841,6.0309,6.1051,5.4517,5.9504,5.2024,6.1998
216,5.7112,0.2469,5027,15,5.3037,5.3795,5.5425,5.7084,5.8924,6.0395,6.1135,5.4644,5.9581,5.2175,6.205
217,5.7212,0.2443,5027,15,5.3171,5.391,5.5512,5.7207,5.9019,6.0449,6.1228,5.4769,5.9655,5.2326,6.2098
218,5.7312,0.2415,5027,15,5.3284,5.4018,5.5615,5.7323,5.9088,6.0521,6.1229,5.4897,5.9728,5.2482,6.2143
219,5.7412,0.2385,5027,15,5.3335,5.4129,5.5736,5.7424,5.921,6.0562,6.1189,5.5028,5.9797,5.2643,6.2182
220,5.7515,0.2354,5029,15,5.341,5.4287,5.5877,5.7517,5.9304,6.061,6.1176,5.5162,5.9869,5.2808,6.2223
221,5.7616,0.2329,5026,15,5.3591,5.4437,5.6011,5.765,5.9399,6.0658,6.1234,5.5287,5.9946,5.2958,6.2275
222,5.7721,0.2311,5025,15,5.3717,5.4534,5.6127,5.7763,5.9486,6.0726,6.1317,5.5411,6.0032,5.31,6.2343
223,5.7823,0.2299,5043,15,5.375,5.4611,5.6232,5.787,5.955,6.0797,6.1391,5.5524,6.0123,5.3224,6.2422
224,5.7919,0.2293,5042,15,5.3869,5.4738,5.6342,5.801,5.9613,6.0876,6.1518,5.5626,6.0213,5.3333,6.2506
225,5.8005,0.2294,5042,15,5.3939,5.4867,5.6498,5.8124,5.9652,6.0917,6.1569,5.5711,6.0298,5.3418,6.2592
226,5.8087,0.2299,5042,15,5.3996,5.4988,5.6566,5.821,5.9714,6.0969,6.166,5.5788,6.0385,5.3489,6.2684
227,5.8163,0.2312,5040,15,5.4065,5.5053,5.6603,5.8262,5.98,6.107,6.1795,5.585,6.0475,5.3538,6.2788
228,5.8241,0.2337,5038,14,5.4082,5.5083,5.6663,5.8341,5.983,6.1144,6.1955,5.5904,6.0578,5.3567,6.2915
229,5.8312,0.2369,5038,14,5.4167,5.5129,5.6701,5.842,5.9914,6.1267,6.2189,5.5943,6.0681,5.3575,6.305
230,5.8377,0.2394,5039,15,5.4279,5.5195,5.6748,5.8495,6.002,6.1468,6.2418,5.5983,6.0771,5.3588,6.3165
231,5.8434,0.2414,5035,15,5.4325,5.5232,5.6781,5.8527,6.0068,6.1547,6.2613,5.602,6.0848,5.3606,6.3262
232,5.8482,0.2429,5013,15,5.4395,5.528,5.6822,5.8567,6.0083,6.1563,6.2601,5.6053,6.091,5.3625,6.3339
233,5.8517,0.2432,4989,15,5.4411,5.5323,5.6872,5.8583,6.0088,6.1612,6.2652,5.6085,6.0949,5.3654,6.3381
234,5.8552,0.2429,4965,15,5.4431,5.5376,5.6888,5.8584,6.011,6.1717,6.2756,5.6123,6.098,5.3694,6.3409
235,5.8587,0.2431,4941,15,5.4474,5.5437,5.6931,5.8614,6.0101,6.1757,6.2795,5.6156,6.1018,5.3725,6.3448
236,5.863,0.2438,4917,15,5.4549,5.5507,5.6994,5.8653,6.0142,6.1801,6.2849,5.6193,6.1068,5.3755,6.3506
237,5.8674,0.2439,4893,15,5.4583,5.554,5.7025,5.8669,6.0189,6.1906,6.2899,5.6236,6.1113,5.3797,6.3552
238,5.8718,0.2439,4870,15,5.4666,5.5582,5.709,5.8716,6.0243,6.2097,6.3043,5.6279,6.1158,5.3839,6.3597
239,5.8756,0.2436,4847,15,5.4751,5.5658,5.717,5.8724,6.0259,6.2098,6.3065,5.632,6.1193,5.3884,6.3629
240,5.879,0.2425,4823,15,5.4869,5.5722,5.7192,5.8729,6.0285,6.2128,6.3062,5.6364,6.1215,5.3939,6.364
241,5.8811,0.2403,4799,15,5.494,5.5765,5.7225,5.874,6.0316,6.2115,6.3038,5.6408,6.1214,5.4005,6.3617
242,5.8822,0.2376,4775,15,5.499,5.5789,5.7244,5.8743,6.0307,6.2128,6.3025,5.6446,6.1199,5.407,6.3575
243,5.8827,0.2344,4750,15,5.504,5.5829,5.7267,5.8751,6.0306,6.2026,6.2961,5.6482,6.1171,5.4138,6.3516
244,5.8831,0.2309,4730,15,5.5071,5.5837,5.7271,5.8764,6.0311,6.1905,6.2825,5.6522,6.114,5.4213,6.3449
245,5.8839,0.2278,4705,15,5.5079,5.5866,5.7271,5.8787,6.0308,6.182,6.2768,5.6561,6.1117,5.4283,6.3395
246,5.8854,0.2256,4678,14,5.515,5.5893,5.7288,5.8818,6.0382,6.1791,6.2669,5.6598,6.1109,5.4343,6.3365
247,5.8878,0.2236,4673,14,5.5203,5.5934,5.7308,5.8861,6.0417,6.182,6.2686,5.6642,6.1113,5.4407,6.3349
248,5.8909,0.2223,4673,14,5.5245,5.5974,5.7372,5.8896,6.0446,6.1833,6.2735,5.6686,6.1132,5.4463,6.3355
249,5.8935,0.2217,4666,14,5.5322,5.6042,5.744,5.8952,6.0456,6.1835,6.271,5.6717,6.1152,5.45,6.3369
250,5.8954,0.2206,4666,14,5.534,5.6041,5.7491,5.897,6.0476,6.1876,6.2715,5.6747,6.116,5.4541,6.3367
251,5.8961,0.2189,4666,14,5.5349,5.6041,5.7471,5.8929,6.0487,6.1876,6.2678,5.6772,6.115,5.4583,6.3338
252,5.8964,0.2176,4666,14,5.5455,5.6097,5.7459,5.8922,6.0464,6.1851,6.2665,5.6787,6.114,5.4611,6.3316
253,5.8966,0.2162,4669,15,5.5511,5.6122,5.7437,5.8907,6.0455,6.1808,6.2556,5.6804,6.1129,5.4642,6.3291
254,5.8977,0.2148,4677,15,5.5522,5.6152,5.7435,5.892,6.0468,6.1822,6.2583,5.6829,6.1124,5.4681,6.3272
255,5.8994,0.2136,4685,15,5.5555,5.6215,5.75,5.8953,6.0468,6.1794,6.2604,5.6858,6.1129,5.4722,6.3265
256,5.9022,0.2131,4693,15,5.5638,5.6264,5.7513,5.896,6.0494,6.1833,6.2629,5.6891,6.1153,5.476,6.3285
257,5.9057,0.2132,4701,15,5.5695,5.6312,5.7537,5.8976,6.0532,6.1841,6.2622,5.6925,6.1188,5.4794,6.332
258,5.9089,0.2135,4708,15,5.5753,5.6347,5.7561,5.8988,6.0602,6.1892,6.2678,5.6955,6.1224,5.482,6.3358
259,5.9115,0.2136,4707,14,5.5808,5.6402,5.7587,5.899,6.0641,6.1989,6.2813,5.6979,6.1251,5.4844,6.3386
260,5.9138,0.2143,4714,14,5.5844,5.6442,5.7601,5.8982,6.0642,6.2018,6.2865,5.6995,6.1281,5.4852,6.3424
261,5.9155,0.2156,4726,14,5.5891,5.6488,5.7614,5.896,6.0614,6.203,6.2881,5.6999,6.1312,5.4843,6.3468
262,5.9163,0.2178,4737,14,5.5922,5.6495,5.7634,5.8947,6.0606,6.2092,6.2928,5.6985,6.1341,5.4806,6.352
263,5.9165,0.2212,4745,14,5.5889,5.6493,5.7614,5.8943,6.0615,6.2156,6.3,5.6953,6.1377,5.4741,6.3589
264,5.9166,0.2254,4760,14,5.5815,5.6428,5.7563,5.8928,6.0618,6.2241,6.316,5.6912,6.1419,5.4658,6.3673
265,5.9158,0.2298,4768,14,5.5778,5.6372,5.751,5.8894,6.0623,6.2309,6.3342,5.686,6.1456,5.4562,6.3754
266,5.9145,0.2343,4776,14,5.5758,5.6339,5.7487,5.8884,6.0572,6.2354,6.3419,5.6801,6.1488,5.4458,6.3831
267,5.9124,0.2381,4783,14,5.5658,5.6278,5.7448,5.8878,6.0601,6.2349,6.3417,5.6743,6.1505,5.4362,6.3886
268,5.9097,0.2414,4788,14,5.5557,5.6205,5.7402,5.8842,6.0598,6.2413,6.3438,5.6683,6.1511,5.4268,6.3926
269,5.9065,0.2451,4788,14,5.5507,5.614,5.734,5.8811,6.0561,6.2423,6.3431,5.6614,6.1516,5.4163,6.3966
270,5.9024,0.2486,4788,14,5.5414,5.6047,5.725,5.8769,6.0587,6.2456,6.3434,5.6539,6.151,5.4053,6.3996
271,5.8975,0.2517,4783,14,5.5265,5.5957,5.7174,5.8725,6.0562,6.248,6.3439,5.6459,6.1492,5.3942,6.4009
272,5.8921,0.2548,4783,14,5.5122,5.5856,5.709,5.8673,6.0503,6.2473,6.3435,5.6374,6.1469,5.3826,6.4017
273,5.8867,0.2579,4785,14,5.5024,5.5745,5.7018,5.8622,6.0449,6.2471,6.3426,5.6288,6.1446,5.3709,6.4025
274,5.8817,0.2609,4790,14,5.4969,5.5653,5.6976,5.8541,6.0385,6.2456,6.3431,5.6208,6.1426,5.3599,6.4036
275,5.8775,0.2638,4791,14,5.4795,5.5566,5.6921,5.8502,6.0379,6.2466,6.3436,5.6137,6.1413,5.3498,6.4051
276,5.8738,0.2662,4788,14,5.4694,5.5498,5.6859,5.8468,6.0373,6.2509,6.3503,5.6077,6.14,5.3415,6.4062
277,5.8709,0.2676,4788,14,5.4608,5.5403,5.6827,5.8501,6.0399,6.2513,6.3465,5.6033,6.1385,5.3357,6.4061
278,5.8686,0.2682,4788,14,5.4555,5.5359,5.6785,5.8453,6.0401,6.2464,6.3382,5.6004,6.1368,5.3322,6.405
279,5.8668,0.2684,4788,14,5.4519,5.5344,5.6771,5.8446,6.0399,6.2402,6.3285,5.5984,6.1353,5.33,6.4037
280,5.8657,0.2686,4788,14,5.4458,5.5276,5.6771,5.845,6.0412,6.2379,6.3245,5.5971,6.1343,5.3285,6.4029
281,5.8664,0.2695,4785,14,5.4422,5.5247,5.6767,5.8479,6.0457,6.2404,6.3264,5.5969,6.136,5.3273,6.4055
282,5.8695,0.273,4786,14,5.4396,5.5226,5.6741,5.8484,6.0482,6.2422,6.3299,5.5965,6.1425,5.3235,6.4155
283,5.8746,0.2782,4786,14,5.4369,5.5239,5.675,5.8548,6.0608,6.2471,6.3377,5.5964,6.1528,5.3182,6.431
284,5.8813,0.2836,4786,14,5.4287,5.5234,5.6769,5.862,6.0749,6.2626,6.359,5.5977,6.1649,5.3141,6.4486
285,5.8903,0.2892,4786,14,5.4291,5.5246,5.6818,5.8713,6.081,6.2745,6.3855,5.601,6.1795,5.3118,6.4687
286,5.9004,0.2942,4791,14,5.4357,5.5301,5.6887,5.8861,6.0899,6.2837,6.4005,5.6062,6.1945,5.3121,6.4887
287,5.9106,0.2963,4791,14,5.4354,5.5389,5.6997,5.8992,6.1036,6.2972,6.4122,5.6142,6.2069,5.3179,6.5032
288,5.9208,0.2969,4789,14,5.4455,5.5504,5.712,5.9145,6.1144,6.3017,6.4229,5.6239,6.2177,5.327,6.5146
289,5.9306,0.2967,4789,14,5.4558,5.5622,5.7225,5.9284,6.1231,6.3021,6.4223,5.6339,6.2273,5.3373,6.5239
290,5.9396,0.2962,4789,14,5.4715,5.5711,5.7321,5.9364,6.1298,6.315,6.4364,5.6434,6.2358,5.3472,6.532
291,5.9481,0.2969,4794,14,5.4816,5.5792,5.7379,5.9444,6.1362,6.3216,6.4411,5.6512,6.2451,5.3543,6.542
292,5.9572,0.2992,4786,14,5.4909,5.5835,5.7435,5.9486,6.1458,6.3352,6.4595,5.658,6.2563,5.3588,6.5555
293,5.9663,0.3025,4786,14,5.4904,5.5852,5.7495,5.957,6.1621,6.3483,6.4794,5.6638,6.2687,5.3614,6.5712
294,5.9752,0.3067,4785,15,5.4925,5.5908,5.7568,5.9686,6.1754,6.3644,6.4989,5.6685,6.2819,5.3617,6.5886
295,5.9831,0.3113,4809,15,5.4925,5.5965,5.7642,5.9815,6.1872,6.3824,6.5143,5.6718,6.2945,5.3605,6.6058
296,5.9887,0.3148,4836,15,5.4887,5.5963,5.7721,5.9875,6.1956,6.3917,6.5245,5.674,6.3035,5.3592,6.6183
297,5.991,0.3164,4858,15,5.4875,5.5979,5.7765,5.9911,6.2005,6.3971,6.5314,5.6745,6.3074,5.3581,6.6239
298,5.9895,0.3167,4882,15,5.4728,5.6009,5.7782,5.988,6.1962,6.3935,6.5284,5.6728,6.3062,5.3562,6.6228
299,5.985,0.316,4905,15,5.4727,5.6015,5.7799,5.9816,6.1874,6.3837,6.5065,5.669,6.3009,5.353,6.6169
300,5.9778,0.3149,4928,15,5.4659,5.5992,5.7728,5.9744,6.1778,6.3767,6.4915,5.6629,6.2928,5.3479,6.6077
301,5.9694,0.3144,4951,15,5.4568,5.5939,5.7668,5.9622,6.1678,6.3685,6.4841,5.655,6.2838,5.3406,6.5982
302,5.9605,0.3153,4973,15,5.4407,5.5822,5.7559,5.9496,6.158,6.3638,6.4787,5.6452,6.2758,5.3299,6.5911
303,5.9519,0.3164,4982,15,5.4228,5.5642,5.7446,5.9405,6.1517,6.3618,6.4705,5.6355,6.2683,5.3191,6.5847
304,5.9439,0.3179,5005,15,5.4091,5.55,5.7335,5.9333,6.1458,6.3592,6.4704,5.626,6.2617,5.3082,6.5796
305,5.936,0.3187,5027,15,5.405,5.5382,5.7255,5.9286,6.1385,6.3499,6.4629,5.6173,6.2547,5.2987,6.5734
306,5.9278,0.3176,5051,15,5.402,5.5286,5.7183,5.9205,6.1341,6.3486,6.458,5.6102,6.2454,5.2925,6.563
307,5.9187,0.3147,5083,15,5.4002,5.5138,5.7054,5.9099,6.1257,6.3379,6.4501,5.604,6.2334,5.2892,6.5481
308,5.9088,0.3105,5107,15,5.4026,5.5125,5.701,5.9006,6.1096,6.3224,6.4324,5.5983,6.2193,5.2879,6.5298
309,5.898,0.3045,5128,15,5.3996,5.5097,5.6948,5.8878,6.0931,6.2937,6.4045,5.5936,6.2025,5.2891,6.507
310,5.8876,0.2974,5128,15,5.3996,5.5074,5.6875,5.8813,6.075,6.2697,6.3849,5.5902,6.185,5.2928,6.4824
311,5.8781,0.2911,5128,15,5.4066,5.5071,5.679,5.8681,6.0583,6.2455,6.3652,5.5869,6.1692,5.2958,6.4603
312,5.8695,0.2856,5130,15,5.4114,5.509,5.6757,5.8611,6.047,6.2294,6.3483,5.5839,6.1551,5.2983,6.4407
313,5.8622,0.2804,5130,15,5.418,5.5082,5.6707,5.8539,6.0406,6.2197,6.3384,5.5818,6.1426,5.3014,6.423
314,5.8566,0.2763,5131,15,5.416,5.5049,5.6649,5.846,6.0341,6.2083,6.3303,5.5803,6.1329,5.3041,6.4091
315,5.8525,0.2729,5132,15,5.4252,5.5082,5.6623,5.8409,6.0262,6.1992,6.3203,5.5795,6.1254,5.3066,6.3983
316,5.8495,0.27,5132,15,5.4217,5.5039,5.6606,5.8403,6.0257,6.1946,6.3102,5.5795,6.1194,5.3096,6.3894
317,5.8479,0.2676,5133,15,5.4253,5.5045,5.6623,5.8435,6.0237,6.1891,6.3047,5.5803,6.1154,5.3127,6.383
318,5.8465,0.2666,5148,15,5.4203,5.5039,5.6649,5.8457,6.0244,6.185,6.3001,5.5799,6.1131,5.3133,6.3797
319,5.845,0.2658,5131,15,5.4185,5.5045,5.6652,5.8462,6.0235,6.185,6.2996,5.5792,6.1108,5.3135,6.3766
320,5.8429,0.2651,5125,15,5.4151,5.5023,5.6623,5.8415,6.0168,6.1832,6.3011,5.5778,6.1079,5.3127,6.373
321,5.8403,0.2646,5100,15,5.4102,5.4996,5.6613,5.8401,6.0077,6.1795,6.2976,5.5756,6.1049,5.311,6.3695
322,5.837,0.2641,5062,15,5.4074,5.5024,5.658,5.8373,6.0025,6.1751,6.2876,5.5729,6.1011,5.3088,6.3652
323,5.8333,0.263,5012,15,5.4052,5.5004,5.6554,5.8343,5.9992,6.1706,6.2878,5.5702,6.0963,5.3072,6.3593
324,5.8292,0.2619,4959,15,5.4043,5.4957,5.651,5.8279,5.9955,6.1665,6.2873,5.5674,6.0911,5.3055,6.353
325,5.8248,0.261,4910,15,5.4048,5.4928,5.6483,5.8199,5.9841,6.1636,6.2804,5.5638,6.0858,5.3029,6.3467
326,5.82,0.2597,4880,15,5.4017,5.4893,5.6438,5.8163,5.9795,6.1576,6.2721,5.5603,6.0797,5.3005,6.3394
327,5.8153,0.2583,4856,15,5.399,5.4869,5.6414,5.8102,5.9699,6.1461,6.2646,5.557,6.0737,5.2986,6.332
328,5.8116,0.2579,4828,15,5.3895,5.4776,5.6412,5.8085,5.9635,6.1374,6.2499,5.5536,6.0695,5.2957,6.3275
329,5.808,0.2581,4804,15,5.3859,5.4751,5.6385,5.8083,5.9611,6.1334,6.2417,5.5499,6.0661,5.2918,6.3242
330,5.8047,0.2602,4780,15,5.3792,5.4659,5.6329,5.8094,5.9629,6.1374,6.2424,5.5445,6.0649,5.2843,6.3251
331,5.8016,0.2631,4757,15,5.3679,5.4612,5.6266,5.8032,5.9624,6.1366,6.2399,5.5386,6.0647,5.2755,6.3278
332,5.7983,0.2671,4734,15,5.3552,5.4486,5.6211,5.798,5.9612,6.1453,6.2562,5.5313,6.0654,5.2642,6.3325
333,5.7948,0.2716,4712,15,5.35,5.4424,5.6127,5.7921,5.96,6.1451,6.2623,5.5232,6.0665,5.2515,6.3381
334,5.7919,0.2767,4706,15,5.3476,5.4323,5.6038,5.7885,5.9607,6.1507,6.2662,5.5152,6.0686,5.2385,6.3454
335,5.7903,0.2817,4685,14,5.3357,5.4242,5.5953,5.7867,5.9637,6.1532,6.27,5.5086,6.0721,5.2269,6.3538
336,5.7904,0.2881,4683,14,5.3327,5.4227,5.5905,5.7854,5.9674,6.1603,6.2749,5.5023,6.0785,5.2142,6.3667
337,5.7924,0.2943,4696,14,5.3288,5.4166,5.5879,5.7841,5.973,6.1695,6.2948,5.4981,6.0867,5.2038,6.381
338,5.7962,0.2999,4722,14,5.3293,5.4167,5.5809,5.783,5.9826,6.1862,6.3176,5.4963,6.096,5.1964,6.3959
339,5.8021,0.3051,4755,14,5.3318,5.424,5.5863,5.7834,5.992,6.1982,6.3235,5.4969,6.1072,5.1918,6.4124
340,5.8093,0.3092,4780,14,5.3357,5.428,5.5903,5.7884,5.9994,6.2089,6.3337,5.5001,6.1185,5.1909,6.4277
341,5.8171,0.3115,4786,14,5.3441,5.436,5.5961,5.796,6.0129,6.227,6.3471,5.5057,6.1286,5.1942,6.4401
342,5.826,0.3135,4785,14,5.3507,5.4413,5.6032,5.8071,6.0274,6.2406,6.354,5.5125,6.1395,5.199,6.453
343,5.836,0.3157,4782,14,5.3615,5.4485,5.6058,5.8136,6.0441,6.2507,6.3582,5.5203,6.1517,5.2046,6.4674
344,5.8466,0.3175,4772,14,5.3694,5.4548,5.6144,5.8201,6.0574,6.2654,6.38,5.5291,6.1641,5.2116,6.4815
345,5.8573,0.3182,4772,14,5.378,5.4601,5.6251,5.8326,6.0691,6.285,6.4073,5.539,6.1755,5.2208,6.4938
346,5.8683,0.3185,4772,14,5.3916,5.4728,5.639,5.8437,6.0858,6.2967,6.4211,5.5498,6.1867,5.2313,6.5052
347,5.8788,0.3171,4772,14,5.4056,5.4901,5.6487,5.8533,6.0918,6.3039,6.4274,5.5618,6.1959,5.2447,6.513
348,5.8883,0.3128,4772,14,5.4221,5.5046,5.6563,5.8614,6.0988,6.3107,6.441,5.5754,6.2011,5.2626,6.5139
349,5.8964,0.3069,4772,14,5.4469,5.5205,5.6706,5.8647,6.0994,6.3139,6.4439,5.5896,6.2033,5.2827,6.5102
350,5.9035,0.2997,4777,14,5.4636,5.5426,5.682,5.8733,6.0986,6.3071,6.4337,5.6038,6.2032,5.3041,6.5029
351,5.9094,0.291,4781,14,5.4892,5.5596,5.6931,5.8798,6.0983,6.3033,6.4294,5.6184,6.2005,5.3274,6.4915
352,5.9139,0.2827,4782,14,5.5057,5.5757,5.7072,5.8876,6.0954,6.2948,6.418,5.6312,6.1966,5.3485,6.4793
353,5.9174,0.2758,4782,14,5.5222,5.5918,5.7183,5.8931,6.0933,6.2842,6.4031,5.6416,6.1932,5.3658,6.469
354,5.9197,0.2707,4782,14,5.5246,5.5963,5.7236,5.8955,6.0922,6.2811,6.3987,5.649,6.1904,5.3782,6.4611
355,5.9206,0.2683,4782,14,5.5237,5.5964,5.7314,5.9002,6.093,6.277,6.3974,5.6524,6.1889,5.3841,6.4572
356,5.9202,0.2691,4781,14,5.5205,5.5952,5.7322,5.9028,6.0936,6.2804,6.3984,5.6512,6.1893,5.3821,6.4584
357,5.918,0.2715,4780,14,5.51,5.5863,5.725,5.9005,6.0952,6.2889,6.4022,5.6465,6.1895,5.375,6.461
358,5.9128,0.275,4785,14,5.4938,5.5778,5.7185,5.8961,6.0961,6.2962,6.4089,5.6378,6.1878,5.3627,6.4628
359,5.9057,0.2786,4794,18,5.482,5.5588,5.7082,5.8872,6.0909,6.2959,6.4094,5.627,6.1843,5.3484,6.4629
360,5.8976,0.2814,4791,18,5.4634,5.5403,5.693,5.8757,6.0795,6.2863,6.3988,5.6161,6.179,5.3347,6.4605
361,5.8889,0.2832,4790,18,5.4512,5.5289,5.6833,5.868,6.0693,6.2767,6.3999,5.6057,6.1721,5.3224,6.4553
362,5.8809,0.2844,4788,18,5.4443,5.5231,5.6782,5.8624,6.059,6.27,6.3978,5.5965,6.1653,5.3121,6.4497
363,5.8752,0.2859,4786,18,5.4341,5.5174,5.6727,5.857,6.0513,6.2576,6.3979,5.5893,6.1611,5.3034,6.447
364,5.8716,0.2879,4786,18,5.4262,5.5091,5.6671,5.8546,6.0471,6.2537,6.3954,5.5837,6.1595,5.2958,6.4473
365,5.8695,0.2907,4786,18,5.4231,5.502,5.6614,5.8526,6.0472,6.2593,6.4049,5.5788,6.1602,5.2881,6.4508
